timestamp, power.draw [W]
2025/05/07 17:55:24.133, 17.49 W
2025/05/07 17:55:24.144, 17.49 W
2025/05/07 17:55:24.154, 17.49 W
2025/05/07 17:55:24.164, 18.79 W
2025/05/07 17:55:24.174, 18.79 W
2025/05/07 17:55:24.184, 18.79 W
2025/05/07 17:55:24.195, 18.79 W
2025/05/07 17:55:24.205, 18.79 W
2025/05/07 17:55:24.215, 18.79 W
2025/05/07 17:55:24.225, 18.79 W
2025/05/07 17:55:24.235, 18.79 W
2025/05/07 17:55:24.245, 18.79 W
2025/05/07 17:55:24.256, 18.79 W
2025/05/07 17:55:24.266, 20.06 W
2025/05/07 17:55:24.276, 20.06 W
2025/05/07 17:55:24.286, 20.06 W
2025/05/07 17:55:24.296, 20.06 W
2025/05/07 17:55:24.306, 20.06 W
2025/05/07 17:55:24.316, 20.06 W
2025/05/07 17:55:24.327, 20.06 W
2025/05/07 17:55:24.337, 20.06 W
2025/05/07 17:55:24.347, 20.06 W
2025/05/07 17:55:24.357, 20.06 W
2025/05/07 17:55:24.367, 21.30 W
2025/05/07 17:55:24.377, 21.30 W
2025/05/07 17:55:24.388, 21.30 W
2025/05/07 17:55:24.398, 21.30 W
2025/05/07 17:55:24.408, 21.30 W
2025/05/07 17:55:24.418, 21.30 W
2025/05/07 17:55:24.428, 21.30 W
2025/05/07 17:55:24.439, 21.30 W
2025/05/07 17:55:24.449, 21.30 W
2025/05/07 17:55:24.459, 21.30 W
2025/05/07 17:55:24.469, 22.61 W
2025/05/07 17:55:24.479, 22.61 W
2025/05/07 17:55:24.490, 22.61 W
2025/05/07 17:55:24.500, 22.61 W
2025/05/07 17:55:24.510, 22.61 W
2025/05/07 17:55:24.520, 22.61 W
2025/05/07 17:55:24.530, 22.61 W
2025/05/07 17:55:24.540, 22.61 W
2025/05/07 17:55:24.550, 22.61 W
2025/05/07 17:55:24.560, 22.61 W
2025/05/07 17:55:24.571, 23.95 W
2025/05/07 17:55:24.581, 23.95 W
2025/05/07 17:55:24.591, 23.95 W
2025/05/07 17:55:24.601, 23.95 W
2025/05/07 17:55:24.611, 23.95 W
2025/05/07 17:55:24.621, 23.95 W
2025/05/07 17:55:24.631, 23.95 W
2025/05/07 17:55:24.642, 23.95 W
2025/05/07 17:55:24.652, 23.95 W
2025/05/07 17:55:24.662, 26.73 W
2025/05/07 17:55:24.672, 26.73 W
2025/05/07 17:55:24.682, 26.73 W
2025/05/07 17:55:24.692, 26.73 W
2025/05/07 17:55:24.702, 26.73 W
2025/05/07 17:55:24.712, 26.73 W
2025/05/07 17:55:24.722, 26.73 W
2025/05/07 17:55:24.732, 26.73 W
2025/05/07 17:55:24.742, 26.73 W
2025/05/07 17:55:24.752, 26.73 W
2025/05/07 17:55:24.763, 29.53 W
2025/05/07 17:55:24.773, 29.53 W
2025/05/07 17:55:24.783, 29.53 W
2025/05/07 17:55:24.793, 29.53 W
2025/05/07 17:55:24.803, 29.53 W
2025/05/07 17:55:24.813, 29.53 W
2025/05/07 17:55:24.823, 29.53 W
2025/05/07 17:55:24.833, 29.53 W
2025/05/07 17:55:24.843, 29.53 W
2025/05/07 17:55:24.854, 29.53 W
2025/05/07 17:55:24.864, 32.21 W
2025/05/07 17:55:24.874, 32.21 W
2025/05/07 17:55:24.884, 32.21 W
2025/05/07 17:55:24.894, 32.21 W
2025/05/07 17:55:24.904, 32.21 W
2025/05/07 17:55:24.915, 32.21 W
2025/05/07 17:55:24.925, 32.21 W
2025/05/07 17:55:24.935, 32.21 W
2025/05/07 17:55:24.945, 32.21 W
2025/05/07 17:55:24.955, 32.21 W
2025/05/07 17:55:24.965, 37.61 W
2025/05/07 17:55:24.976, 37.61 W
2025/05/07 17:55:24.986, 37.61 W
2025/05/07 17:55:24.996, 37.61 W
2025/05/07 17:55:25.006, 37.61 W
2025/05/07 17:55:25.016, 37.61 W
2025/05/07 17:55:25.027, 37.61 W
2025/05/07 17:55:25.037, 37.61 W
2025/05/07 17:55:25.047, 37.61 W
2025/05/07 17:55:25.057, 37.61 W
2025/05/07 17:55:25.067, 43.45 W
2025/05/07 17:55:25.078, 43.45 W
2025/05/07 17:55:25.088, 43.45 W
2025/05/07 17:55:25.098, 43.45 W
2025/05/07 17:55:25.108, 43.45 W
2025/05/07 17:55:25.118, 43.45 W
2025/05/07 17:55:25.128, 43.45 W
2025/05/07 17:55:25.138, 43.45 W
2025/05/07 17:55:25.149, 43.45 W
2025/05/07 17:55:25.159, 43.45 W
2025/05/07 17:55:25.169, 49.44 W
2025/05/07 17:55:25.179, 49.44 W
2025/05/07 17:55:25.189, 49.44 W
2025/05/07 17:55:25.199, 49.44 W
2025/05/07 17:55:25.209, 49.44 W
2025/05/07 17:55:25.219, 49.44 W
2025/05/07 17:55:25.230, 49.44 W
2025/05/07 17:55:25.240, 49.44 W
2025/05/07 17:55:25.250, 49.44 W
2025/05/07 17:55:25.260, 49.44 W
2025/05/07 17:55:25.270, 55.54 W
2025/05/07 17:55:25.280, 55.54 W
2025/05/07 17:55:25.290, 55.54 W
2025/05/07 17:55:25.300, 55.54 W
2025/05/07 17:55:25.310, 55.54 W
2025/05/07 17:55:25.320, 55.54 W
2025/05/07 17:55:25.331, 55.54 W
2025/05/07 17:55:25.341, 55.54 W
2025/05/07 17:55:25.351, 55.54 W
2025/05/07 17:55:25.361, 55.54 W
2025/05/07 17:55:25.371, 61.71 W
2025/05/07 17:55:25.382, 61.71 W
2025/05/07 17:55:25.392, 61.71 W
2025/05/07 17:55:25.402, 61.71 W
2025/05/07 17:55:25.412, 61.71 W
2025/05/07 17:55:25.422, 61.71 W
2025/05/07 17:55:25.433, 61.71 W
2025/05/07 17:55:25.443, 61.71 W
2025/05/07 17:55:25.453, 61.71 W
2025/05/07 17:55:25.463, 67.99 W
2025/05/07 17:55:25.474, 67.99 W
2025/05/07 17:55:25.484, 67.99 W
2025/05/07 17:55:25.494, 67.99 W
2025/05/07 17:55:25.504, 67.99 W
2025/05/07 17:55:25.514, 67.99 W
2025/05/07 17:55:25.524, 67.99 W
2025/05/07 17:55:25.534, 67.99 W
2025/05/07 17:55:25.545, 67.99 W
2025/05/07 17:55:25.555, 67.99 W
2025/05/07 17:55:25.565, 74.70 W
2025/05/07 17:55:25.575, 74.70 W
2025/05/07 17:55:25.585, 74.70 W
2025/05/07 17:55:25.596, 74.70 W
2025/05/07 17:55:25.606, 74.70 W
2025/05/07 17:55:25.616, 74.70 W
2025/05/07 17:55:25.626, 74.70 W
2025/05/07 17:55:25.636, 74.70 W
2025/05/07 17:55:25.647, 74.70 W
2025/05/07 17:55:25.657, 74.70 W
2025/05/07 17:55:25.667, 81.39 W
2025/05/07 17:55:25.677, 81.39 W
2025/05/07 17:55:25.687, 81.39 W
2025/05/07 17:55:25.698, 81.39 W
2025/05/07 17:55:25.708, 81.39 W
2025/05/07 17:55:25.718, 81.39 W
2025/05/07 17:55:25.728, 81.39 W
2025/05/07 17:55:25.738, 81.39 W
2025/05/07 17:55:25.748, 81.39 W
2025/05/07 17:55:25.759, 81.39 W
2025/05/07 17:55:25.769, 86.57 W
2025/05/07 17:55:25.779, 86.57 W
2025/05/07 17:55:25.789, 86.57 W
2025/05/07 17:55:25.799, 86.57 W
2025/05/07 17:55:25.809, 86.57 W
2025/05/07 17:55:25.819, 86.57 W
2025/05/07 17:55:25.829, 86.57 W
2025/05/07 17:55:25.840, 86.57 W
2025/05/07 17:55:25.850, 86.57 W
2025/05/07 17:55:25.860, 86.57 W
2025/05/07 17:55:25.870, 86.57 W
2025/05/07 17:55:25.880, 90.67 W
2025/05/07 17:55:25.891, 90.67 W
2025/05/07 17:55:25.901, 90.67 W
2025/05/07 17:55:25.911, 90.67 W
2025/05/07 17:55:25.921, 90.67 W
2025/05/07 17:55:25.931, 90.67 W
2025/05/07 17:55:25.941, 90.67 W
2025/05/07 17:55:25.952, 90.67 W
2025/05/07 17:55:25.962, 90.67 W
2025/05/07 17:55:25.972, 90.67 W
2025/05/07 17:55:25.982, 94.74 W
2025/05/07 17:55:25.992, 94.74 W
2025/05/07 17:55:26.003, 94.74 W
2025/05/07 17:55:26.013, 94.74 W
2025/05/07 17:55:26.023, 94.74 W
2025/05/07 17:55:26.033, 94.74 W
2025/05/07 17:55:26.043, 94.74 W
2025/05/07 17:55:26.053, 94.74 W
2025/05/07 17:55:26.063, 94.74 W
2025/05/07 17:55:26.074, 94.74 W
2025/05/07 17:55:26.084, 96.06 W
2025/05/07 17:55:26.094, 96.06 W
2025/05/07 17:55:26.104, 96.06 W
2025/05/07 17:55:26.114, 96.06 W
2025/05/07 17:55:26.124, 96.06 W
2025/05/07 17:55:26.134, 96.06 W
2025/05/07 17:55:26.145, 96.06 W
2025/05/07 17:55:26.155, 96.06 W
2025/05/07 17:55:26.165, 96.06 W
2025/05/07 17:55:26.175, 96.06 W
2025/05/07 17:55:26.185, 96.97 W
2025/05/07 17:55:26.195, 96.97 W
2025/05/07 17:55:26.205, 96.97 W
2025/05/07 17:55:26.216, 96.97 W
2025/05/07 17:55:26.226, 96.97 W
2025/05/07 17:55:26.236, 96.97 W
2025/05/07 17:55:26.246, 96.97 W
2025/05/07 17:55:26.256, 96.97 W
2025/05/07 17:55:26.266, 96.97 W
2025/05/07 17:55:26.277, 96.97 W
2025/05/07 17:55:26.287, 97.75 W
2025/05/07 17:55:26.297, 97.75 W
2025/05/07 17:55:26.307, 97.75 W
2025/05/07 17:55:26.317, 97.75 W
2025/05/07 17:55:26.327, 97.75 W
2025/05/07 17:55:26.338, 97.75 W
2025/05/07 17:55:26.348, 97.75 W
2025/05/07 17:55:26.358, 97.75 W
2025/05/07 17:55:26.368, 97.75 W
2025/05/07 17:55:26.378, 97.75 W
2025/05/07 17:55:26.388, 98.41 W
2025/05/07 17:55:26.399, 98.41 W
2025/05/07 17:55:26.409, 98.41 W
2025/05/07 17:55:26.419, 98.41 W
2025/05/07 17:55:26.429, 98.41 W
2025/05/07 17:55:26.439, 98.41 W
2025/05/07 17:55:26.449, 98.41 W
2025/05/07 17:55:26.459, 98.41 W
2025/05/07 17:55:26.470, 98.41 W
2025/05/07 17:55:26.480, 98.41 W
2025/05/07 17:55:26.490, 99.02 W
2025/05/07 17:55:26.500, 99.02 W
2025/05/07 17:55:26.510, 99.02 W
2025/05/07 17:55:26.520, 99.02 W
2025/05/07 17:55:26.531, 99.02 W
2025/05/07 17:55:26.541, 99.02 W
2025/05/07 17:55:26.551, 99.02 W
2025/05/07 17:55:26.561, 99.02 W
2025/05/07 17:55:26.571, 99.02 W
2025/05/07 17:55:26.581, 99.02 W
2025/05/07 17:55:26.592, 99.54 W
2025/05/07 17:55:26.602, 99.54 W
2025/05/07 17:55:26.612, 99.54 W
2025/05/07 17:55:26.622, 99.54 W
2025/05/07 17:55:26.632, 99.54 W
2025/05/07 17:55:26.642, 99.54 W
2025/05/07 17:55:26.652, 99.54 W
2025/05/07 17:55:26.662, 99.54 W
2025/05/07 17:55:26.672, 99.54 W
2025/05/07 17:55:26.682, 99.54 W
2025/05/07 17:55:26.692, 99.59 W
2025/05/07 17:55:26.703, 99.59 W
2025/05/07 17:55:26.713, 99.59 W
2025/05/07 17:55:26.723, 99.59 W
2025/05/07 17:55:26.733, 99.59 W
2025/05/07 17:55:26.743, 99.59 W
2025/05/07 17:55:26.753, 99.59 W
2025/05/07 17:55:26.763, 99.59 W
2025/05/07 17:55:26.773, 99.59 W
2025/05/07 17:55:26.783, 99.59 W
2025/05/07 17:55:26.793, 99.66 W
2025/05/07 17:55:26.803, 99.66 W
2025/05/07 17:55:26.813, 99.66 W
2025/05/07 17:55:26.823, 99.66 W
2025/05/07 17:55:26.833, 99.66 W
2025/05/07 17:55:26.844, 99.66 W
2025/05/07 17:55:26.854, 99.66 W
2025/05/07 17:55:26.864, 99.66 W
2025/05/07 17:55:26.874, 99.66 W
2025/05/07 17:55:26.884, 99.66 W
2025/05/07 17:55:26.894, 99.72 W
2025/05/07 17:55:26.904, 99.72 W
2025/05/07 17:55:26.914, 99.72 W
2025/05/07 17:55:26.924, 99.72 W
2025/05/07 17:55:26.934, 99.72 W
2025/05/07 17:55:26.944, 99.72 W
2025/05/07 17:55:26.954, 99.72 W
2025/05/07 17:55:26.965, 99.72 W
2025/05/07 17:55:26.975, 99.72 W
2025/05/07 17:55:26.985, 99.72 W
2025/05/07 17:55:26.995, 99.77 W
2025/05/07 17:55:27.005, 99.77 W
2025/05/07 17:55:27.015, 99.77 W
2025/05/07 17:55:27.025, 99.77 W
2025/05/07 17:55:27.035, 99.77 W
2025/05/07 17:55:27.045, 99.77 W
2025/05/07 17:55:27.055, 99.77 W
2025/05/07 17:55:27.065, 99.77 W
2025/05/07 17:55:27.076, 99.77 W
2025/05/07 17:55:27.086, 99.79 W
2025/05/07 17:55:27.096, 99.79 W
2025/05/07 17:55:27.106, 99.79 W
2025/05/07 17:55:27.116, 99.79 W
2025/05/07 17:55:27.126, 99.79 W
2025/05/07 17:55:27.136, 99.79 W
2025/05/07 17:55:27.146, 99.79 W
2025/05/07 17:55:27.157, 99.79 W
2025/05/07 17:55:27.167, 99.79 W
2025/05/07 17:55:27.177, 99.79 W
2025/05/07 17:55:27.187, 99.84 W
2025/05/07 17:55:27.197, 99.84 W
2025/05/07 17:55:27.207, 99.84 W
2025/05/07 17:55:27.217, 99.84 W
2025/05/07 17:55:27.227, 99.84 W
2025/05/07 17:55:27.237, 99.84 W
2025/05/07 17:55:27.247, 99.84 W
2025/05/07 17:55:27.258, 99.84 W
2025/05/07 17:55:27.268, 99.84 W
2025/05/07 17:55:27.278, 99.84 W
2025/05/07 17:55:27.288, 99.86 W
2025/05/07 17:55:27.298, 99.86 W
2025/05/07 17:55:27.308, 99.86 W
2025/05/07 17:55:27.318, 99.86 W
2025/05/07 17:55:27.329, 99.86 W
2025/05/07 17:55:27.339, 99.86 W
2025/05/07 17:55:27.349, 99.86 W
2025/05/07 17:55:27.359, 99.86 W
2025/05/07 17:55:27.369, 99.86 W
2025/05/07 17:55:27.379, 99.86 W
2025/05/07 17:55:27.389, 99.89 W
2025/05/07 17:55:27.400, 99.89 W
2025/05/07 17:55:27.410, 99.89 W
2025/05/07 17:55:27.420, 99.89 W
2025/05/07 17:55:27.430, 99.89 W
2025/05/07 17:55:27.440, 99.89 W
2025/05/07 17:55:27.450, 99.89 W
2025/05/07 17:55:27.461, 99.89 W
2025/05/07 17:55:27.471, 99.89 W
2025/05/07 17:55:27.481, 99.89 W
2025/05/07 17:55:27.491, 99.95 W
2025/05/07 17:55:27.501, 99.95 W
2025/05/07 17:55:27.511, 99.95 W
2025/05/07 17:55:27.521, 99.95 W
2025/05/07 17:55:27.532, 99.95 W
2025/05/07 17:55:27.542, 99.95 W
2025/05/07 17:55:27.552, 99.95 W
2025/05/07 17:55:27.562, 99.95 W
2025/05/07 17:55:27.572, 99.95 W
2025/05/07 17:55:27.582, 99.95 W
2025/05/07 17:55:27.592, 100.00 W
2025/05/07 17:55:27.603, 100.00 W
2025/05/07 17:55:27.613, 100.00 W
2025/05/07 17:55:27.623, 100.00 W
2025/05/07 17:55:27.633, 100.00 W
2025/05/07 17:55:27.643, 100.00 W
2025/05/07 17:55:27.653, 100.00 W
2025/05/07 17:55:27.663, 100.00 W
2025/05/07 17:55:27.673, 100.00 W
2025/05/07 17:55:27.684, 100.00 W
2025/05/07 17:55:27.694, 100.02 W
2025/05/07 17:55:27.704, 100.02 W
2025/05/07 17:55:27.714, 100.02 W
2025/05/07 17:55:27.724, 100.02 W
2025/05/07 17:55:27.735, 100.02 W
2025/05/07 17:55:27.745, 100.02 W
2025/05/07 17:55:27.755, 100.02 W
2025/05/07 17:55:27.765, 100.02 W
2025/05/07 17:55:27.775, 100.02 W
2025/05/07 17:55:27.785, 100.02 W
2025/05/07 17:55:27.795, 100.09 W
2025/05/07 17:55:27.805, 100.09 W
2025/05/07 17:55:27.816, 100.09 W
2025/05/07 17:55:27.826, 100.09 W
2025/05/07 17:55:27.836, 100.09 W
2025/05/07 17:55:27.846, 100.09 W
2025/05/07 17:55:27.856, 100.09 W
2025/05/07 17:55:27.866, 100.09 W
2025/05/07 17:55:27.877, 100.09 W
2025/05/07 17:55:27.887, 100.09 W
2025/05/07 17:55:27.897, 100.10 W
2025/05/07 17:55:27.907, 100.10 W
2025/05/07 17:55:27.917, 100.10 W
2025/05/07 17:55:27.927, 100.10 W
2025/05/07 17:55:27.937, 100.10 W
2025/05/07 17:55:27.947, 100.10 W
2025/05/07 17:55:27.958, 100.10 W
2025/05/07 17:55:27.968, 100.10 W
2025/05/07 17:55:27.978, 100.10 W
2025/05/07 17:55:27.988, 100.10 W
2025/05/07 17:55:27.998, 100.11 W
2025/05/07 17:55:28.008, 100.11 W
2025/05/07 17:55:28.019, 100.11 W
2025/05/07 17:55:28.029, 100.11 W
2025/05/07 17:55:28.039, 100.11 W
2025/05/07 17:55:28.049, 100.11 W
2025/05/07 17:55:28.059, 100.11 W
2025/05/07 17:55:28.069, 100.11 W
2025/05/07 17:55:28.079, 100.11 W
2025/05/07 17:55:28.090, 100.11 W
2025/05/07 17:55:28.100, 100.15 W
2025/05/07 17:55:28.110, 100.15 W
2025/05/07 17:55:28.120, 100.15 W
2025/05/07 17:55:28.130, 100.15 W
2025/05/07 17:55:28.140, 100.15 W
2025/05/07 17:55:28.151, 100.15 W
2025/05/07 17:55:28.161, 100.15 W
2025/05/07 17:55:28.171, 100.15 W
2025/05/07 17:55:28.181, 100.15 W
2025/05/07 17:55:28.191, 100.18 W
2025/05/07 17:55:28.201, 100.18 W
2025/05/07 17:55:28.211, 100.18 W
2025/05/07 17:55:28.221, 100.18 W
2025/05/07 17:55:28.232, 100.18 W
2025/05/07 17:55:28.242, 100.18 W
2025/05/07 17:55:28.252, 100.18 W
2025/05/07 17:55:28.262, 100.18 W
2025/05/07 17:55:28.272, 100.18 W
2025/05/07 17:55:28.282, 100.18 W
2025/05/07 17:55:28.292, 100.25 W
2025/05/07 17:55:28.302, 100.25 W
2025/05/07 17:55:28.312, 100.25 W
2025/05/07 17:55:28.322, 100.25 W
2025/05/07 17:55:28.332, 100.25 W
2025/05/07 17:55:28.342, 100.25 W
2025/05/07 17:55:28.353, 100.25 W
2025/05/07 17:55:28.363, 100.25 W
2025/05/07 17:55:28.373, 100.25 W
2025/05/07 17:55:28.383, 100.25 W
2025/05/07 17:55:28.393, 100.32 W
2025/05/07 17:55:28.403, 100.32 W
2025/05/07 17:55:28.413, 100.32 W
2025/05/07 17:55:28.423, 100.32 W
2025/05/07 17:55:28.433, 100.32 W
2025/05/07 17:55:28.443, 100.32 W
2025/05/07 17:55:28.453, 100.32 W
2025/05/07 17:55:28.464, 100.32 W
2025/05/07 17:55:28.474, 100.32 W
2025/05/07 17:55:28.484, 100.32 W
2025/05/07 17:55:28.494, 100.34 W
2025/05/07 17:55:28.504, 100.34 W
2025/05/07 17:55:28.514, 100.34 W
2025/05/07 17:55:28.524, 100.34 W
2025/05/07 17:55:28.534, 100.34 W
2025/05/07 17:55:28.544, 100.34 W
2025/05/07 17:55:28.555, 100.34 W
2025/05/07 17:55:28.565, 100.34 W
2025/05/07 17:55:28.575, 100.34 W
2025/05/07 17:55:28.585, 100.34 W
2025/05/07 17:55:28.595, 100.36 W
2025/05/07 17:55:28.605, 100.36 W
2025/05/07 17:55:28.615, 100.36 W
2025/05/07 17:55:28.626, 100.36 W
2025/05/07 17:55:28.636, 100.36 W
2025/05/07 17:55:28.646, 100.36 W
2025/05/07 17:55:28.656, 100.36 W
2025/05/07 17:55:28.666, 100.36 W
2025/05/07 17:55:28.676, 100.36 W
2025/05/07 17:55:28.687, 100.36 W
2025/05/07 17:55:28.697, 100.39 W
2025/05/07 17:55:28.707, 100.39 W
2025/05/07 17:55:28.717, 100.39 W
2025/05/07 17:55:28.727, 100.39 W
2025/05/07 17:55:28.738, 100.39 W
2025/05/07 17:55:28.748, 100.39 W
2025/05/07 17:55:28.758, 100.39 W
2025/05/07 17:55:28.768, 100.39 W
2025/05/07 17:55:28.778, 100.39 W
2025/05/07 17:55:28.788, 100.39 W
2025/05/07 17:55:28.799, 100.42 W
2025/05/07 17:55:28.809, 100.42 W
2025/05/07 17:55:28.819, 100.42 W
2025/05/07 17:55:28.829, 100.42 W
2025/05/07 17:55:28.839, 100.42 W
2025/05/07 17:55:28.849, 100.42 W
2025/05/07 17:55:28.860, 100.42 W
2025/05/07 17:55:28.870, 100.42 W
2025/05/07 17:55:28.880, 100.42 W
2025/05/07 17:55:28.890, 100.42 W
2025/05/07 17:55:28.900, 100.46 W
2025/05/07 17:55:28.910, 100.46 W
2025/05/07 17:55:28.921, 100.46 W
2025/05/07 17:55:28.931, 100.46 W
2025/05/07 17:55:28.941, 100.46 W
2025/05/07 17:55:28.951, 100.46 W
2025/05/07 17:55:28.961, 100.46 W
2025/05/07 17:55:28.971, 100.46 W
2025/05/07 17:55:28.981, 100.46 W
2025/05/07 17:55:28.991, 100.46 W
2025/05/07 17:55:29.002, 100.48 W
2025/05/07 17:55:29.012, 100.48 W
2025/05/07 17:55:29.022, 100.48 W
2025/05/07 17:55:29.032, 100.48 W
2025/05/07 17:55:29.042, 100.48 W
2025/05/07 17:55:29.052, 100.48 W
2025/05/07 17:55:29.062, 100.48 W
2025/05/07 17:55:29.072, 100.48 W
2025/05/07 17:55:29.082, 100.48 W
2025/05/07 17:55:29.092, 100.48 W
2025/05/07 17:55:29.103, 100.45 W
2025/05/07 17:55:29.113, 100.45 W
2025/05/07 17:55:29.123, 100.45 W
2025/05/07 17:55:29.133, 100.45 W
2025/05/07 17:55:29.143, 100.45 W
2025/05/07 17:55:29.153, 100.45 W
2025/05/07 17:55:29.163, 100.45 W
2025/05/07 17:55:29.173, 100.45 W
2025/05/07 17:55:29.183, 100.45 W
2025/05/07 17:55:29.194, 100.45 W
2025/05/07 17:55:29.204, 100.32 W
2025/05/07 17:55:29.214, 100.32 W
2025/05/07 17:55:29.224, 100.32 W
2025/05/07 17:55:29.234, 100.32 W
2025/05/07 17:55:29.244, 100.32 W
2025/05/07 17:55:29.254, 100.32 W
2025/05/07 17:55:29.264, 100.32 W
2025/05/07 17:55:29.274, 100.32 W
2025/05/07 17:55:29.284, 100.32 W
2025/05/07 17:55:29.294, 100.32 W
2025/05/07 17:55:29.304, 100.31 W
2025/05/07 17:55:29.315, 100.31 W
2025/05/07 17:55:29.325, 100.31 W
2025/05/07 17:55:29.335, 100.31 W
2025/05/07 17:55:29.345, 100.31 W
2025/05/07 17:55:29.355, 100.31 W
2025/05/07 17:55:29.365, 100.31 W
2025/05/07 17:55:29.375, 100.31 W
2025/05/07 17:55:29.385, 100.31 W
2025/05/07 17:55:29.395, 100.31 W
2025/05/07 17:55:29.405, 100.32 W
2025/05/07 17:55:29.416, 100.32 W
