timestamp, power.draw [W]
2025/05/07 17:33:16.688, 35.85 W
2025/05/07 17:33:16.698, 35.85 W
2025/05/07 17:33:16.708, 35.85 W
2025/05/07 17:33:16.718, 35.85 W
2025/05/07 17:33:16.728, 39.18 W
2025/05/07 17:33:16.739, 39.18 W
2025/05/07 17:33:16.749, 39.18 W
2025/05/07 17:33:16.759, 39.18 W
2025/05/07 17:33:16.769, 39.18 W
2025/05/07 17:33:16.779, 39.18 W
2025/05/07 17:33:16.789, 39.18 W
2025/05/07 17:33:16.799, 39.18 W
2025/05/07 17:33:16.809, 39.18 W
2025/05/07 17:33:16.819, 39.18 W
2025/05/07 17:33:16.829, 42.53 W
2025/05/07 17:33:16.839, 42.53 W
2025/05/07 17:33:16.850, 42.53 W
2025/05/07 17:33:16.860, 42.53 W
2025/05/07 17:33:16.870, 42.53 W
2025/05/07 17:33:16.880, 42.53 W
2025/05/07 17:33:16.890, 42.53 W
2025/05/07 17:33:16.900, 42.53 W
2025/05/07 17:33:16.910, 42.53 W
2025/05/07 17:33:16.920, 44.45 W
2025/05/07 17:33:16.930, 44.45 W
2025/05/07 17:33:16.940, 44.45 W
2025/05/07 17:33:16.950, 44.45 W
2025/05/07 17:33:16.961, 44.45 W
2025/05/07 17:33:16.971, 44.45 W
2025/05/07 17:33:16.981, 44.45 W
2025/05/07 17:33:16.991, 44.45 W
2025/05/07 17:33:17.001, 44.45 W
2025/05/07 17:33:17.011, 44.45 W
2025/05/07 17:33:17.021, 45.78 W
2025/05/07 17:33:17.031, 45.78 W
2025/05/07 17:33:17.041, 45.78 W
2025/05/07 17:33:17.051, 45.78 W
2025/05/07 17:33:17.061, 45.78 W
2025/05/07 17:33:17.071, 45.78 W
2025/05/07 17:33:17.082, 45.78 W
2025/05/07 17:33:17.092, 45.78 W
2025/05/07 17:33:17.102, 45.78 W
2025/05/07 17:33:17.112, 45.78 W
2025/05/07 17:33:17.122, 47.12 W
2025/05/07 17:33:17.132, 47.12 W
2025/05/07 17:33:17.142, 47.12 W
2025/05/07 17:33:17.152, 47.12 W
2025/05/07 17:33:17.163, 47.12 W
2025/05/07 17:33:17.173, 47.12 W
2025/05/07 17:33:17.183, 47.12 W
2025/05/07 17:33:17.193, 47.12 W
2025/05/07 17:33:17.203, 47.12 W
2025/05/07 17:33:17.213, 47.12 W
2025/05/07 17:33:17.223, 47.30 W
2025/05/07 17:33:17.234, 47.30 W
2025/05/07 17:33:17.244, 47.30 W
2025/05/07 17:33:17.254, 47.30 W
2025/05/07 17:33:17.264, 47.30 W
2025/05/07 17:33:17.274, 47.30 W
2025/05/07 17:33:17.284, 47.30 W
2025/05/07 17:33:17.294, 47.30 W
2025/05/07 17:33:17.304, 47.30 W
2025/05/07 17:33:17.314, 47.30 W
2025/05/07 17:33:17.325, 47.32 W
2025/05/07 17:33:17.335, 47.32 W
2025/05/07 17:33:17.345, 47.32 W
2025/05/07 17:33:17.355, 47.32 W
2025/05/07 17:33:17.365, 47.32 W
2025/05/07 17:33:17.375, 47.32 W
2025/05/07 17:33:17.385, 47.32 W
2025/05/07 17:33:17.395, 47.32 W
2025/05/07 17:33:17.405, 47.32 W
2025/05/07 17:33:17.415, 47.32 W
2025/05/07 17:33:17.425, 47.34 W
2025/05/07 17:33:17.435, 47.34 W
2025/05/07 17:33:17.446, 47.34 W
2025/05/07 17:33:17.456, 47.34 W
2025/05/07 17:33:17.466, 47.34 W
2025/05/07 17:33:17.476, 47.34 W
2025/05/07 17:33:17.486, 47.34 W
2025/05/07 17:33:17.496, 47.34 W
2025/05/07 17:33:17.506, 47.34 W
2025/05/07 17:33:17.516, 47.34 W
2025/05/07 17:33:17.527, 46.96 W
2025/05/07 17:33:17.537, 46.96 W
2025/05/07 17:33:17.547, 46.96 W
2025/05/07 17:33:17.557, 46.96 W
2025/05/07 17:33:17.567, 46.96 W
2025/05/07 17:33:17.577, 46.96 W
2025/05/07 17:33:17.587, 46.96 W
2025/05/07 17:33:17.597, 46.96 W
2025/05/07 17:33:17.607, 46.96 W
2025/05/07 17:33:17.617, 46.96 W
2025/05/07 17:33:17.628, 46.03 W
2025/05/07 17:33:17.638, 46.03 W
2025/05/07 17:33:17.648, 46.03 W
2025/05/07 17:33:17.658, 46.03 W
2025/05/07 17:33:17.668, 46.03 W
2025/05/07 17:33:17.678, 46.03 W
2025/05/07 17:33:17.688, 46.03 W
2025/05/07 17:33:17.698, 46.03 W
2025/05/07 17:33:17.708, 46.03 W
2025/05/07 17:33:17.718, 46.03 W
2025/05/07 17:33:17.728, 45.07 W
2025/05/07 17:33:17.739, 45.07 W
2025/05/07 17:33:17.749, 45.07 W
2025/05/07 17:33:17.759, 45.07 W
2025/05/07 17:33:17.769, 45.07 W
2025/05/07 17:33:17.779, 45.07 W
2025/05/07 17:33:17.789, 45.07 W
2025/05/07 17:33:17.799, 45.07 W
2025/05/07 17:33:17.809, 45.07 W
2025/05/07 17:33:17.819, 45.07 W
2025/05/07 17:33:17.829, 44.10 W
2025/05/07 17:33:17.840, 44.10 W
2025/05/07 17:33:17.850, 44.10 W
2025/05/07 17:33:17.860, 44.10 W
2025/05/07 17:33:17.870, 44.10 W
2025/05/07 17:33:17.880, 44.10 W
2025/05/07 17:33:17.890, 44.10 W
2025/05/07 17:33:17.900, 44.10 W
2025/05/07 17:33:17.910, 44.10 W
2025/05/07 17:33:17.920, 43.12 W
2025/05/07 17:33:17.930, 43.12 W
2025/05/07 17:33:17.940, 43.12 W
2025/05/07 17:33:17.951, 43.12 W
2025/05/07 17:33:17.961, 43.12 W
2025/05/07 17:33:17.971, 43.12 W
2025/05/07 17:33:17.981, 43.12 W
2025/05/07 17:33:17.991, 43.12 W
2025/05/07 17:33:18.001, 43.12 W
2025/05/07 17:33:18.012, 43.12 W
2025/05/07 17:33:18.022, 42.12 W
2025/05/07 17:33:18.032, 42.12 W
2025/05/07 17:33:18.042, 42.12 W
2025/05/07 17:33:18.052, 42.12 W
2025/05/07 17:33:18.062, 42.12 W
2025/05/07 17:33:18.073, 42.12 W
2025/05/07 17:33:18.083, 42.12 W
2025/05/07 17:33:18.093, 42.12 W
2025/05/07 17:33:18.103, 42.12 W
2025/05/07 17:33:18.113, 42.12 W
2025/05/07 17:33:18.123, 41.12 W
2025/05/07 17:33:18.133, 41.12 W
2025/05/07 17:33:18.144, 41.12 W
2025/05/07 17:33:18.154, 41.12 W
2025/05/07 17:33:18.164, 41.12 W
2025/05/07 17:33:18.174, 41.12 W
2025/05/07 17:33:18.184, 41.12 W
2025/05/07 17:33:18.194, 41.12 W
2025/05/07 17:33:18.204, 41.12 W
2025/05/07 17:33:18.215, 41.12 W
2025/05/07 17:33:18.225, 40.12 W
2025/05/07 17:33:18.235, 40.12 W
2025/05/07 17:33:18.245, 40.12 W
2025/05/07 17:33:18.255, 40.12 W
2025/05/07 17:33:18.265, 40.12 W
2025/05/07 17:33:18.275, 40.12 W
2025/05/07 17:33:18.285, 40.12 W
2025/05/07 17:33:18.295, 40.12 W
2025/05/07 17:33:18.305, 40.12 W
2025/05/07 17:33:18.316, 40.12 W
2025/05/07 17:33:18.326, 39.15 W
2025/05/07 17:33:18.336, 39.15 W
2025/05/07 17:33:18.346, 39.15 W
2025/05/07 17:33:18.356, 39.15 W
2025/05/07 17:33:18.366, 39.15 W
2025/05/07 17:33:18.376, 39.15 W
2025/05/07 17:33:18.386, 39.15 W
2025/05/07 17:33:18.396, 39.15 W
2025/05/07 17:33:18.406, 39.15 W
2025/05/07 17:33:18.416, 39.15 W
2025/05/07 17:33:18.427, 38.19 W
2025/05/07 17:33:18.437, 38.19 W
2025/05/07 17:33:18.447, 38.19 W
2025/05/07 17:33:18.457, 38.19 W
2025/05/07 17:33:18.467, 38.19 W
2025/05/07 17:33:18.477, 38.19 W
2025/05/07 17:33:18.487, 38.19 W
2025/05/07 17:33:18.497, 38.19 W
2025/05/07 17:33:18.507, 38.19 W
2025/05/07 17:33:18.517, 38.19 W
2025/05/07 17:33:18.527, 37.24 W
2025/05/07 17:33:18.538, 37.24 W
2025/05/07 17:33:18.548, 37.24 W
2025/05/07 17:33:18.558, 37.24 W
2025/05/07 17:33:18.568, 37.24 W
2025/05/07 17:33:18.578, 37.24 W
2025/05/07 17:33:18.588, 37.24 W
2025/05/07 17:33:18.598, 37.24 W
2025/05/07 17:33:18.608, 37.24 W
2025/05/07 17:33:18.618, 37.24 W
2025/05/07 17:33:18.628, 36.64 W
2025/05/07 17:33:18.638, 36.64 W
2025/05/07 17:33:18.649, 36.64 W
2025/05/07 17:33:18.659, 36.64 W
2025/05/07 17:33:18.669, 36.64 W
2025/05/07 17:33:18.679, 36.64 W
2025/05/07 17:33:18.689, 36.64 W
2025/05/07 17:33:18.699, 36.64 W
2025/05/07 17:33:18.709, 36.64 W
2025/05/07 17:33:18.719, 36.64 W
2025/05/07 17:33:18.729, 36.59 W
2025/05/07 17:33:18.739, 36.59 W
2025/05/07 17:33:18.750, 36.59 W
2025/05/07 17:33:18.760, 36.59 W
2025/05/07 17:33:18.770, 36.59 W
2025/05/07 17:33:18.780, 36.59 W
2025/05/07 17:33:18.790, 36.59 W
2025/05/07 17:33:18.800, 36.59 W
2025/05/07 17:33:18.810, 36.59 W
2025/05/07 17:33:18.820, 36.59 W
2025/05/07 17:33:18.830, 36.57 W
2025/05/07 17:33:18.841, 36.57 W
2025/05/07 17:33:18.851, 36.57 W
2025/05/07 17:33:18.861, 36.57 W
2025/05/07 17:33:18.871, 36.57 W
2025/05/07 17:33:18.881, 36.57 W
2025/05/07 17:33:18.891, 36.57 W
2025/05/07 17:33:18.902, 36.57 W
2025/05/07 17:33:18.912, 36.57 W
2025/05/07 17:33:18.922, 36.56 W
2025/05/07 17:33:18.932, 36.56 W
2025/05/07 17:33:18.942, 36.56 W
2025/05/07 17:33:18.952, 36.56 W
2025/05/07 17:33:18.962, 36.56 W
2025/05/07 17:33:18.972, 36.56 W
2025/05/07 17:33:18.983, 36.56 W
2025/05/07 17:33:18.993, 36.56 W
2025/05/07 17:33:19.003, 36.56 W
2025/05/07 17:33:19.013, 36.56 W
2025/05/07 17:33:19.023, 36.54 W
2025/05/07 17:33:19.033, 36.54 W
2025/05/07 17:33:19.044, 36.54 W
2025/05/07 17:33:19.054, 36.54 W
2025/05/07 17:33:19.064, 36.54 W
2025/05/07 17:33:19.074, 36.54 W
2025/05/07 17:33:19.084, 36.54 W
2025/05/07 17:33:19.094, 36.54 W
2025/05/07 17:33:19.105, 36.54 W
2025/05/07 17:33:19.115, 36.54 W
2025/05/07 17:33:19.125, 36.57 W
2025/05/07 17:33:19.135, 36.57 W
2025/05/07 17:33:19.145, 36.57 W
2025/05/07 17:33:19.155, 36.57 W
2025/05/07 17:33:19.166, 36.57 W
2025/05/07 17:33:19.176, 36.57 W
2025/05/07 17:33:19.186, 36.57 W
2025/05/07 17:33:19.196, 36.57 W
2025/05/07 17:33:19.206, 36.57 W
2025/05/07 17:33:19.216, 36.57 W
2025/05/07 17:33:19.227, 36.57 W
2025/05/07 17:33:19.237, 36.58 W
2025/05/07 17:33:19.247, 36.58 W
2025/05/07 17:33:19.257, 36.58 W
2025/05/07 17:33:19.267, 36.58 W
2025/05/07 17:33:19.277, 36.58 W
2025/05/07 17:33:19.287, 36.58 W
2025/05/07 17:33:19.297, 36.58 W
2025/05/07 17:33:19.307, 36.58 W
2025/05/07 17:33:19.317, 36.58 W
2025/05/07 17:33:19.327, 34.67 W
2025/05/07 17:33:19.337, 34.67 W
2025/05/07 17:33:19.348, 34.67 W
2025/05/07 17:33:19.358, 34.67 W
2025/05/07 17:33:19.368, 34.67 W
2025/05/07 17:33:19.378, 34.67 W
2025/05/07 17:33:19.388, 34.67 W
2025/05/07 17:33:19.398, 34.67 W
2025/05/07 17:33:19.408, 34.67 W
2025/05/07 17:33:19.418, 34.67 W
2025/05/07 17:33:19.428, 32.54 W
2025/05/07 17:33:19.438, 32.54 W
2025/05/07 17:33:19.448, 32.54 W
2025/05/07 17:33:19.458, 32.54 W
