timestamp, power.draw [W]
2025/04/21 18:33:23.632, 82.77 W
2025/04/21 18:33:23.642, 82.77 W
2025/04/21 18:33:23.652, 82.77 W
2025/04/21 18:33:23.662, 82.77 W
2025/04/21 18:33:23.673, 85.20 W
2025/04/21 18:33:23.683, 85.20 W
2025/04/21 18:33:23.693, 85.20 W
2025/04/21 18:33:23.711, 85.20 W
2025/04/21 18:33:23.721, 85.20 W
2025/04/21 18:33:23.732, 85.20 W
2025/04/21 18:33:23.742, 85.20 W
2025/04/21 18:33:23.752, 85.20 W
2025/04/21 18:33:23.762, 85.20 W
2025/04/21 18:33:23.772, 116.95 W
2025/04/21 18:33:23.782, 116.95 W
2025/04/21 18:33:23.792, 116.95 W
2025/04/21 18:33:23.802, 116.95 W
2025/04/21 18:33:23.813, 116.95 W
2025/04/21 18:33:23.823, 116.95 W
2025/04/21 18:33:23.833, 116.95 W
2025/04/21 18:33:23.843, 116.95 W
2025/04/21 18:33:23.853, 116.95 W
2025/04/21 18:33:23.863, 116.95 W
2025/04/21 18:33:23.873, 122.05 W
2025/04/21 18:33:23.883, 122.05 W
2025/04/21 18:33:23.894, 122.05 W
2025/04/21 18:33:23.904, 122.05 W
2025/04/21 18:33:23.914, 122.05 W
2025/04/21 18:33:23.924, 122.05 W
2025/04/21 18:33:23.934, 122.05 W
2025/04/21 18:33:23.944, 122.05 W
2025/04/21 18:33:23.954, 122.05 W
2025/04/21 18:33:23.964, 122.05 W
2025/04/21 18:33:23.975, 130.60 W
2025/04/21 18:33:23.985, 130.60 W
2025/04/21 18:33:23.995, 130.60 W
2025/04/21 18:33:24.005, 130.60 W
2025/04/21 18:33:24.015, 130.60 W
2025/04/21 18:33:24.025, 130.60 W
2025/04/21 18:33:24.035, 130.60 W
2025/04/21 18:33:24.046, 130.60 W
2025/04/21 18:33:24.056, 130.60 W
2025/04/21 18:33:24.066, 130.60 W
2025/04/21 18:33:24.076, 139.43 W
2025/04/21 18:33:24.086, 139.43 W
2025/04/21 18:33:24.096, 139.43 W
2025/04/21 18:33:24.106, 139.43 W
2025/04/21 18:33:24.116, 139.43 W
2025/04/21 18:33:24.127, 139.43 W
2025/04/21 18:33:24.137, 139.43 W
2025/04/21 18:33:24.147, 139.43 W
2025/04/21 18:33:24.157, 139.43 W
2025/04/21 18:33:24.167, 139.43 W
2025/04/21 18:33:24.177, 148.44 W
2025/04/21 18:33:24.187, 148.44 W
2025/04/21 18:33:24.197, 148.44 W
2025/04/21 18:33:24.208, 148.44 W
2025/04/21 18:33:24.218, 148.44 W
2025/04/21 18:33:24.228, 148.44 W
2025/04/21 18:33:24.238, 148.44 W
2025/04/21 18:33:24.248, 148.44 W
2025/04/21 18:33:24.258, 148.44 W
2025/04/21 18:33:24.268, 148.44 W
2025/04/21 18:33:24.279, 157.47 W
2025/04/21 18:33:24.289, 157.47 W
2025/04/21 18:33:24.299, 157.47 W
2025/04/21 18:33:24.309, 157.47 W
2025/04/21 18:33:24.319, 157.47 W
2025/04/21 18:33:24.329, 157.47 W
2025/04/21 18:33:24.339, 157.47 W
2025/04/21 18:33:24.349, 157.47 W
2025/04/21 18:33:24.360, 157.47 W
2025/04/21 18:33:24.370, 166.48 W
2025/04/21 18:33:24.380, 166.48 W
2025/04/21 18:33:24.390, 166.48 W
2025/04/21 18:33:24.400, 166.48 W
2025/04/21 18:33:24.410, 166.48 W
2025/04/21 18:33:24.420, 166.48 W
2025/04/21 18:33:24.430, 166.48 W
2025/04/21 18:33:24.441, 166.48 W
2025/04/21 18:33:24.451, 166.48 W
2025/04/21 18:33:24.461, 166.48 W
2025/04/21 18:33:24.471, 175.51 W
2025/04/21 18:33:24.481, 175.51 W
2025/04/21 18:33:24.491, 175.51 W
2025/04/21 18:33:24.501, 175.51 W
2025/04/21 18:33:24.512, 175.51 W
2025/04/21 18:33:24.522, 175.51 W
2025/04/21 18:33:24.532, 175.51 W
2025/04/21 18:33:24.542, 175.51 W
2025/04/21 18:33:24.552, 175.51 W
2025/04/21 18:33:24.562, 175.51 W
2025/04/21 18:33:24.572, 184.62 W
2025/04/21 18:33:24.582, 184.62 W
2025/04/21 18:33:24.593, 184.62 W
2025/04/21 18:33:24.603, 184.62 W
2025/04/21 18:33:24.613, 184.62 W
2025/04/21 18:33:24.623, 184.62 W
2025/04/21 18:33:24.633, 184.62 W
2025/04/21 18:33:24.643, 184.62 W
2025/04/21 18:33:24.653, 184.62 W
2025/04/21 18:33:24.663, 184.62 W
2025/04/21 18:33:24.674, 193.81 W
2025/04/21 18:33:24.684, 193.81 W
2025/04/21 18:33:24.694, 193.81 W
2025/04/21 18:33:24.704, 193.81 W
2025/04/21 18:33:24.714, 193.81 W
2025/04/21 18:33:24.724, 193.81 W
2025/04/21 18:33:24.734, 193.81 W
2025/04/21 18:33:24.744, 193.81 W
2025/04/21 18:33:24.755, 193.81 W
2025/04/21 18:33:24.765, 193.81 W
2025/04/21 18:33:24.775, 203.00 W
2025/04/21 18:33:24.785, 203.00 W
2025/04/21 18:33:24.795, 203.00 W
2025/04/21 18:33:24.805, 203.00 W
2025/04/21 18:33:24.815, 203.00 W
2025/04/21 18:33:24.825, 203.00 W
2025/04/21 18:33:24.836, 203.00 W
2025/04/21 18:33:24.846, 203.00 W
2025/04/21 18:33:24.856, 203.00 W
2025/04/21 18:33:24.866, 203.00 W
2025/04/21 18:33:24.876, 209.71 W
2025/04/21 18:33:24.886, 209.71 W
2025/04/21 18:33:24.896, 209.71 W
2025/04/21 18:33:24.906, 209.71 W
2025/04/21 18:33:24.917, 209.71 W
2025/04/21 18:33:24.927, 209.71 W
2025/04/21 18:33:24.937, 209.71 W
2025/04/21 18:33:24.947, 209.71 W
2025/04/21 18:33:24.957, 209.71 W
2025/04/21 18:33:24.967, 209.71 W
2025/04/21 18:33:24.977, 215.52 W
2025/04/21 18:33:24.987, 215.52 W
2025/04/21 18:33:24.998, 215.52 W
2025/04/21 18:33:25.008, 215.52 W
2025/04/21 18:33:25.018, 215.52 W
2025/04/21 18:33:25.028, 215.52 W
2025/04/21 18:33:25.038, 215.52 W
2025/04/21 18:33:25.048, 215.52 W
2025/04/21 18:33:25.058, 215.52 W
2025/04/21 18:33:25.068, 216.87 W
2025/04/21 18:33:25.079, 216.87 W
2025/04/21 18:33:25.089, 216.87 W
2025/04/21 18:33:25.099, 216.87 W
2025/04/21 18:33:25.109, 216.87 W
2025/04/21 18:33:25.119, 216.87 W
2025/04/21 18:33:25.129, 216.87 W
2025/04/21 18:33:25.139, 216.87 W
2025/04/21 18:33:25.149, 216.87 W
2025/04/21 18:33:25.160, 216.87 W
2025/04/21 18:33:25.170, 217.83 W
2025/04/21 18:33:25.180, 217.83 W
2025/04/21 18:33:25.190, 217.83 W
2025/04/21 18:33:25.200, 217.83 W
2025/04/21 18:33:25.210, 217.83 W
2025/04/21 18:33:25.220, 217.83 W
2025/04/21 18:33:25.230, 217.83 W
2025/04/21 18:33:25.241, 217.83 W
2025/04/21 18:33:25.251, 217.83 W
2025/04/21 18:33:25.261, 217.83 W
2025/04/21 18:33:25.271, 218.67 W
2025/04/21 18:33:25.281, 218.67 W
2025/04/21 18:33:25.291, 218.67 W
2025/04/21 18:33:25.301, 218.67 W
2025/04/21 18:33:25.311, 218.67 W
2025/04/21 18:33:25.322, 218.67 W
2025/04/21 18:33:25.332, 218.67 W
2025/04/21 18:33:25.342, 218.67 W
2025/04/21 18:33:25.352, 218.67 W
2025/04/21 18:33:25.362, 218.67 W
2025/04/21 18:33:25.372, 219.49 W
2025/04/21 18:33:25.382, 219.49 W
2025/04/21 18:33:25.392, 219.49 W
2025/04/21 18:33:25.403, 219.49 W
2025/04/21 18:33:25.413, 219.49 W
2025/04/21 18:33:25.423, 219.49 W
2025/04/21 18:33:25.433, 219.49 W
2025/04/21 18:33:25.443, 219.49 W
2025/04/21 18:33:25.453, 219.49 W
2025/04/21 18:33:25.463, 219.49 W
2025/04/21 18:33:25.474, 220.29 W
2025/04/21 18:33:25.484, 220.29 W
2025/04/21 18:33:25.494, 220.29 W
2025/04/21 18:33:25.504, 220.29 W
2025/04/21 18:33:25.514, 220.29 W
2025/04/21 18:33:25.524, 220.29 W
2025/04/21 18:33:25.534, 220.29 W
2025/04/21 18:33:25.544, 220.29 W
2025/04/21 18:33:25.555, 220.29 W
2025/04/21 18:33:25.565, 220.29 W
2025/04/21 18:33:25.575, 221.11 W
2025/04/21 18:33:25.585, 221.11 W
2025/04/21 18:33:25.595, 221.11 W
2025/04/21 18:33:25.605, 221.11 W
2025/04/21 18:33:25.615, 221.11 W
2025/04/21 18:33:25.625, 221.11 W
2025/04/21 18:33:25.636, 221.11 W
2025/04/21 18:33:25.646, 221.11 W
2025/04/21 18:33:25.656, 221.11 W
2025/04/21 18:33:25.666, 221.11 W
2025/04/21 18:33:25.676, 221.82 W
2025/04/21 18:33:25.686, 221.82 W
2025/04/21 18:33:25.696, 221.82 W
2025/04/21 18:33:25.706, 221.82 W
2025/04/21 18:33:25.717, 221.82 W
2025/04/21 18:33:25.727, 221.82 W
2025/04/21 18:33:25.737, 221.82 W
2025/04/21 18:33:25.747, 221.82 W
2025/04/21 18:33:25.757, 221.82 W
2025/04/21 18:33:25.767, 221.82 W
2025/04/21 18:33:25.777, 222.46 W
2025/04/21 18:33:25.788, 222.46 W
2025/04/21 18:33:25.798, 222.46 W
2025/04/21 18:33:25.808, 222.46 W
2025/04/21 18:33:25.818, 222.46 W
2025/04/21 18:33:25.828, 222.46 W
2025/04/21 18:33:25.838, 222.46 W
2025/04/21 18:33:25.848, 222.46 W
2025/04/21 18:33:25.859, 222.46 W
2025/04/21 18:33:25.869, 223.07 W
2025/04/21 18:33:25.879, 223.07 W
2025/04/21 18:33:25.889, 223.07 W
2025/04/21 18:33:25.899, 223.07 W
2025/04/21 18:33:25.909, 223.07 W
2025/04/21 18:33:25.919, 223.07 W
2025/04/21 18:33:25.929, 223.07 W
2025/04/21 18:33:25.939, 223.07 W
2025/04/21 18:33:25.950, 223.07 W
2025/04/21 18:33:25.960, 223.07 W
2025/04/21 18:33:25.970, 223.58 W
2025/04/21 18:33:25.980, 223.58 W
2025/04/21 18:33:25.990, 223.58 W
2025/04/21 18:33:26.000, 223.58 W
2025/04/21 18:33:26.010, 223.58 W
2025/04/21 18:33:26.021, 223.58 W
2025/04/21 18:33:26.031, 223.58 W
2025/04/21 18:33:26.041, 223.58 W
2025/04/21 18:33:26.051, 223.58 W
2025/04/21 18:33:26.061, 223.58 W
2025/04/21 18:33:26.071, 224.11 W
2025/04/21 18:33:26.081, 224.11 W
2025/04/21 18:33:26.091, 224.11 W
2025/04/21 18:33:26.102, 224.11 W
2025/04/21 18:33:26.112, 224.11 W
2025/04/21 18:33:26.122, 224.11 W
2025/04/21 18:33:26.132, 224.11 W
2025/04/21 18:33:26.142, 224.11 W
2025/04/21 18:33:26.152, 224.11 W
2025/04/21 18:33:26.162, 224.11 W
2025/04/21 18:33:26.172, 224.44 W
2025/04/21 18:33:26.183, 224.44 W
2025/04/21 18:33:26.193, 224.44 W
2025/04/21 18:33:26.203, 224.44 W
2025/04/21 18:33:26.213, 224.44 W
2025/04/21 18:33:26.223, 224.44 W
2025/04/21 18:33:26.233, 224.44 W
2025/04/21 18:33:26.243, 224.44 W
2025/04/21 18:33:26.254, 224.44 W
2025/04/21 18:33:26.264, 224.44 W
2025/04/21 18:33:26.274, 224.49 W
2025/04/21 18:33:26.284, 224.49 W
2025/04/21 18:33:26.294, 224.49 W
2025/04/21 18:33:26.304, 224.49 W
2025/04/21 18:33:26.314, 224.49 W
2025/04/21 18:33:26.324, 224.49 W
2025/04/21 18:33:26.335, 224.49 W
2025/04/21 18:33:26.345, 224.49 W
2025/04/21 18:33:26.355, 224.49 W
2025/04/21 18:33:26.365, 224.49 W
2025/04/21 18:33:26.375, 224.56 W
2025/04/21 18:33:26.385, 224.56 W
2025/04/21 18:33:26.395, 224.56 W
2025/04/21 18:33:26.406, 224.56 W
2025/04/21 18:33:26.416, 224.56 W
2025/04/21 18:33:26.426, 224.56 W
2025/04/21 18:33:26.436, 224.56 W
2025/04/21 18:33:26.446, 224.56 W
2025/04/21 18:33:26.456, 224.56 W
2025/04/21 18:33:26.466, 224.56 W
2025/04/21 18:33:26.476, 224.62 W
2025/04/21 18:33:26.487, 224.62 W
2025/04/21 18:33:26.497, 224.62 W
2025/04/21 18:33:26.507, 224.62 W
2025/04/21 18:33:26.517, 224.62 W
2025/04/21 18:33:26.527, 224.62 W
2025/04/21 18:33:26.537, 224.62 W
2025/04/21 18:33:26.547, 224.62 W
2025/04/21 18:33:26.557, 224.62 W
2025/04/21 18:33:26.568, 224.62 W
2025/04/21 18:33:26.578, 224.70 W
2025/04/21 18:33:26.588, 224.70 W
2025/04/21 18:33:26.598, 224.70 W
2025/04/21 18:33:26.608, 224.70 W
2025/04/21 18:33:26.618, 224.70 W
2025/04/21 18:33:26.628, 224.70 W
2025/04/21 18:33:26.638, 224.70 W
2025/04/21 18:33:26.649, 224.70 W
2025/04/21 18:33:26.659, 224.70 W
2025/04/21 18:33:26.669, 224.78 W
2025/04/21 18:33:26.679, 224.78 W
2025/04/21 18:33:26.689, 224.78 W
2025/04/21 18:33:26.699, 224.78 W
2025/04/21 18:33:26.709, 224.78 W
2025/04/21 18:33:26.719, 224.78 W
2025/04/21 18:33:26.730, 224.78 W
2025/04/21 18:33:26.740, 224.78 W
2025/04/21 18:33:26.750, 224.78 W
2025/04/21 18:33:26.760, 224.78 W
2025/04/21 18:33:26.770, 224.87 W
2025/04/21 18:33:26.780, 224.87 W
2025/04/21 18:33:26.790, 224.87 W
2025/04/21 18:33:26.801, 224.87 W
2025/04/21 18:33:26.811, 224.87 W
2025/04/21 18:33:26.821, 224.87 W
2025/04/21 18:33:26.831, 224.87 W
2025/04/21 18:33:26.841, 224.87 W
2025/04/21 18:33:26.851, 224.87 W
2025/04/21 18:33:26.861, 224.87 W
2025/04/21 18:33:26.871, 224.97 W
2025/04/21 18:33:26.882, 224.97 W
2025/04/21 18:33:26.892, 224.97 W
2025/04/21 18:33:26.902, 224.97 W
2025/04/21 18:33:26.912, 224.97 W
2025/04/21 18:33:26.922, 224.97 W
2025/04/21 18:33:26.932, 224.97 W
2025/04/21 18:33:26.942, 224.97 W
2025/04/21 18:33:26.952, 224.97 W
2025/04/21 18:33:26.963, 224.97 W
2025/04/21 18:33:26.973, 225.02 W
2025/04/21 18:33:26.983, 225.02 W
2025/04/21 18:33:26.993, 225.02 W
2025/04/21 18:33:27.003, 225.02 W
2025/04/21 18:33:27.013, 225.02 W
2025/04/21 18:33:27.023, 225.02 W
2025/04/21 18:33:27.034, 225.02 W
2025/04/21 18:33:27.044, 225.02 W
2025/04/21 18:33:27.054, 225.02 W
2025/04/21 18:33:27.064, 225.02 W
2025/04/21 18:33:27.074, 225.12 W
2025/04/21 18:33:27.084, 225.12 W
2025/04/21 18:33:27.094, 225.12 W
2025/04/21 18:33:27.105, 225.12 W
2025/04/21 18:33:27.115, 225.12 W
2025/04/21 18:33:27.125, 225.12 W
2025/04/21 18:33:27.135, 225.12 W
2025/04/21 18:33:27.145, 225.12 W
2025/04/21 18:33:27.155, 225.12 W
2025/04/21 18:33:27.165, 225.12 W
2025/04/21 18:33:27.175, 225.19 W
2025/04/21 18:33:27.186, 225.19 W
2025/04/21 18:33:27.196, 225.19 W
2025/04/21 18:33:27.206, 225.19 W
2025/04/21 18:33:27.216, 225.19 W
2025/04/21 18:33:27.226, 225.19 W
2025/04/21 18:33:27.236, 225.19 W
2025/04/21 18:33:27.246, 225.19 W
2025/04/21 18:33:27.256, 225.19 W
2025/04/21 18:33:27.267, 225.19 W
2025/04/21 18:33:27.277, 225.27 W
2025/04/21 18:33:27.287, 225.27 W
2025/04/21 18:33:27.297, 225.27 W
2025/04/21 18:33:27.307, 225.27 W
2025/04/21 18:33:27.317, 225.27 W
2025/04/21 18:33:27.327, 225.27 W
2025/04/21 18:33:27.338, 225.27 W
2025/04/21 18:33:27.348, 225.27 W
2025/04/21 18:33:27.358, 225.27 W
2025/04/21 18:33:27.368, 225.38 W
2025/04/21 18:33:27.378, 225.38 W
2025/04/21 18:33:27.388, 225.38 W
2025/04/21 18:33:27.399, 225.38 W
2025/04/21 18:33:27.409, 225.38 W
2025/04/21 18:33:27.419, 225.38 W
2025/04/21 18:33:27.429, 225.38 W
2025/04/21 18:33:27.439, 225.38 W
2025/04/21 18:33:27.449, 225.38 W
2025/04/21 18:33:27.459, 225.38 W
2025/04/21 18:33:27.470, 225.46 W
2025/04/21 18:33:27.480, 225.46 W
2025/04/21 18:33:27.490, 225.46 W
2025/04/21 18:33:27.500, 225.46 W
2025/04/21 18:33:27.510, 225.46 W
2025/04/21 18:33:27.520, 225.46 W
2025/04/21 18:33:27.530, 225.46 W
2025/04/21 18:33:27.541, 225.46 W
2025/04/21 18:33:27.551, 225.46 W
2025/04/21 18:33:27.561, 225.46 W
2025/04/21 18:33:27.571, 225.54 W
2025/04/21 18:33:27.581, 225.54 W
2025/04/21 18:33:27.591, 225.54 W
2025/04/21 18:33:27.601, 225.54 W
2025/04/21 18:33:27.612, 225.54 W
2025/04/21 18:33:27.622, 225.54 W
2025/04/21 18:33:27.632, 225.54 W
2025/04/21 18:33:27.642, 225.54 W
2025/04/21 18:33:27.652, 225.54 W
2025/04/21 18:33:27.662, 225.54 W
2025/04/21 18:33:27.672, 225.62 W
2025/04/21 18:33:27.683, 225.62 W
2025/04/21 18:33:27.693, 225.62 W
2025/04/21 18:33:27.703, 225.62 W
2025/04/21 18:33:27.713, 225.62 W
2025/04/21 18:33:27.723, 225.62 W
2025/04/21 18:33:27.733, 225.62 W
2025/04/21 18:33:27.744, 225.62 W
2025/04/21 18:33:27.754, 225.62 W
2025/04/21 18:33:27.764, 225.62 W
2025/04/21 18:33:27.774, 225.69 W
2025/04/21 18:33:27.784, 225.69 W
2025/04/21 18:33:27.794, 225.69 W
2025/04/21 18:33:27.804, 225.69 W
2025/04/21 18:33:27.815, 225.69 W
2025/04/21 18:33:27.825, 225.69 W
2025/04/21 18:33:27.835, 225.69 W
2025/04/21 18:33:27.845, 225.69 W
2025/04/21 18:33:27.855, 225.69 W
2025/04/21 18:33:27.865, 225.69 W
2025/04/21 18:33:27.876, 225.76 W
2025/04/21 18:33:27.886, 225.76 W
2025/04/21 18:33:27.896, 225.76 W
2025/04/21 18:33:27.906, 225.76 W
2025/04/21 18:33:27.916, 225.76 W
2025/04/21 18:33:27.926, 225.76 W
2025/04/21 18:33:27.936, 225.76 W
2025/04/21 18:33:27.947, 225.76 W
2025/04/21 18:33:27.957, 225.76 W
2025/04/21 18:33:27.967, 225.76 W
2025/04/21 18:33:27.977, 225.81 W
2025/04/21 18:33:27.987, 225.81 W
2025/04/21 18:33:27.997, 225.81 W
2025/04/21 18:33:28.007, 225.81 W
2025/04/21 18:33:28.018, 225.81 W
2025/04/21 18:33:28.028, 225.81 W
2025/04/21 18:33:28.038, 225.81 W
2025/04/21 18:33:28.048, 225.81 W
2025/04/21 18:33:28.058, 225.81 W
2025/04/21 18:33:28.068, 225.91 W
2025/04/21 18:33:28.078, 225.91 W
2025/04/21 18:33:28.089, 225.91 W
2025/04/21 18:33:28.099, 225.91 W
2025/04/21 18:33:28.109, 225.91 W
2025/04/21 18:33:28.119, 225.91 W
2025/04/21 18:33:28.129, 225.91 W
2025/04/21 18:33:28.139, 225.91 W
2025/04/21 18:33:28.150, 225.91 W
2025/04/21 18:33:28.160, 225.91 W
2025/04/21 18:33:28.170, 225.97 W
2025/04/21 18:33:28.180, 225.97 W
2025/04/21 18:33:28.190, 225.97 W
2025/04/21 18:33:28.200, 225.97 W
2025/04/21 18:33:28.210, 225.97 W
2025/04/21 18:33:28.221, 225.97 W
2025/04/21 18:33:28.231, 225.97 W
2025/04/21 18:33:28.241, 225.97 W
2025/04/21 18:33:28.251, 225.97 W
2025/04/21 18:33:28.261, 225.97 W
2025/04/21 18:33:28.271, 226.04 W
2025/04/21 18:33:28.282, 226.04 W
2025/04/21 18:33:28.292, 226.04 W
2025/04/21 18:33:28.302, 226.04 W
2025/04/21 18:33:28.312, 226.04 W
2025/04/21 18:33:28.322, 226.04 W
2025/04/21 18:33:28.332, 226.04 W
2025/04/21 18:33:28.342, 226.04 W
2025/04/21 18:33:28.353, 226.04 W
2025/04/21 18:33:28.363, 226.04 W
2025/04/21 18:33:28.373, 226.10 W
2025/04/21 18:33:28.383, 226.10 W
2025/04/21 18:33:28.393, 226.10 W
2025/04/21 18:33:28.403, 226.10 W
2025/04/21 18:33:28.413, 226.10 W
2025/04/21 18:33:28.424, 226.10 W
2025/04/21 18:33:28.434, 226.10 W
2025/04/21 18:33:28.444, 226.10 W
2025/04/21 18:33:28.454, 226.10 W
2025/04/21 18:33:28.464, 226.10 W
2025/04/21 18:33:28.474, 226.14 W
2025/04/21 18:33:28.484, 226.14 W
2025/04/21 18:33:28.495, 226.14 W
2025/04/21 18:33:28.505, 226.14 W
2025/04/21 18:33:28.515, 226.14 W
2025/04/21 18:33:28.525, 226.14 W
2025/04/21 18:33:28.535, 226.14 W
2025/04/21 18:33:28.545, 226.14 W
2025/04/21 18:33:28.555, 226.14 W
2025/04/21 18:33:28.566, 226.14 W
2025/04/21 18:33:28.576, 226.19 W
2025/04/21 18:33:28.586, 226.19 W
2025/04/21 18:33:28.596, 226.19 W
2025/04/21 18:33:28.606, 226.19 W
2025/04/21 18:33:28.616, 226.19 W
2025/04/21 18:33:28.626, 226.19 W
2025/04/21 18:33:28.637, 226.19 W
2025/04/21 18:33:28.647, 226.19 W
2025/04/21 18:33:28.657, 226.19 W
2025/04/21 18:33:28.667, 226.23 W
2025/04/21 18:33:28.677, 226.23 W
2025/04/21 18:33:28.687, 226.23 W
2025/04/21 18:33:28.698, 226.23 W
2025/04/21 18:33:28.708, 226.23 W
2025/04/21 18:33:28.718, 226.23 W
2025/04/21 18:33:28.729, 226.23 W
2025/04/21 18:33:28.739, 226.23 W
2025/04/21 18:33:28.749, 226.23 W
2025/04/21 18:33:28.759, 226.23 W
