timestamp, power.draw [W]
2025/04/21 18:31:06.151, 113.07 W
2025/04/21 18:31:06.161, 113.07 W
2025/04/21 18:31:06.171, 113.07 W
2025/04/21 18:31:06.181, 113.07 W
2025/04/21 18:31:06.191, 113.07 W
2025/04/21 18:31:06.201, 113.07 W
2025/04/21 18:31:06.212, 117.23 W
2025/04/21 18:31:06.222, 117.23 W
2025/04/21 18:31:06.232, 117.23 W
2025/04/21 18:31:06.242, 117.23 W
2025/04/21 18:31:06.252, 117.23 W
2025/04/21 18:31:06.262, 117.23 W
2025/04/21 18:31:06.272, 117.23 W
2025/04/21 18:31:06.282, 117.23 W
2025/04/21 18:31:06.293, 117.23 W
2025/04/21 18:31:06.303, 117.23 W
2025/04/21 18:31:06.313, 122.67 W
2025/04/21 18:31:06.323, 122.67 W
2025/04/21 18:31:06.333, 122.67 W
2025/04/21 18:31:06.343, 122.67 W
2025/04/21 18:31:06.353, 122.67 W
2025/04/21 18:31:06.364, 122.67 W
2025/04/21 18:31:06.374, 122.67 W
2025/04/21 18:31:06.384, 122.67 W
2025/04/21 18:31:06.394, 122.67 W
2025/04/21 18:31:06.404, 122.67 W
2025/04/21 18:31:06.414, 126.43 W
2025/04/21 18:31:06.424, 126.43 W
2025/04/21 18:31:06.434, 126.43 W
2025/04/21 18:31:06.444, 126.43 W
2025/04/21 18:31:06.455, 126.43 W
2025/04/21 18:31:06.465, 126.43 W
2025/04/21 18:31:06.475, 126.43 W
2025/04/21 18:31:06.485, 126.43 W
2025/04/21 18:31:06.495, 126.43 W
2025/04/21 18:31:06.505, 126.43 W
2025/04/21 18:31:06.515, 130.21 W
2025/04/21 18:31:06.526, 130.21 W
2025/04/21 18:31:06.536, 130.21 W
2025/04/21 18:31:06.546, 130.21 W
2025/04/21 18:31:06.556, 130.21 W
2025/04/21 18:31:06.566, 130.21 W
2025/04/21 18:31:06.576, 130.21 W
2025/04/21 18:31:06.586, 130.21 W
2025/04/21 18:31:06.596, 130.21 W
2025/04/21 18:31:06.607, 130.21 W
2025/04/21 18:31:06.617, 133.97 W
2025/04/21 18:31:06.627, 133.97 W
2025/04/21 18:31:06.637, 133.97 W
2025/04/21 18:31:06.647, 133.97 W
2025/04/21 18:31:06.657, 133.97 W
2025/04/21 18:31:06.667, 133.97 W
2025/04/21 18:31:06.677, 133.97 W
2025/04/21 18:31:06.688, 133.97 W
2025/04/21 18:31:06.698, 133.97 W
2025/04/21 18:31:06.708, 133.97 W
2025/04/21 18:31:06.718, 137.73 W
2025/04/21 18:31:06.728, 137.73 W
2025/04/21 18:31:06.738, 137.73 W
2025/04/21 18:31:06.748, 137.73 W
2025/04/21 18:31:06.758, 137.73 W
2025/04/21 18:31:06.769, 137.73 W
2025/04/21 18:31:06.779, 137.73 W
2025/04/21 18:31:06.789, 137.73 W
2025/04/21 18:31:06.799, 137.73 W
2025/04/21 18:31:06.809, 137.73 W
2025/04/21 18:31:06.819, 141.52 W
2025/04/21 18:31:06.829, 141.52 W
2025/04/21 18:31:06.839, 141.52 W
2025/04/21 18:31:06.850, 141.52 W
2025/04/21 18:31:06.860, 141.52 W
2025/04/21 18:31:06.870, 141.52 W
2025/04/21 18:31:06.880, 141.52 W
2025/04/21 18:31:06.890, 141.52 W
2025/04/21 18:31:06.900, 141.52 W
2025/04/21 18:31:06.910, 141.52 W
2025/04/21 18:31:06.920, 145.31 W
2025/04/21 18:31:06.931, 145.31 W
2025/04/21 18:31:06.941, 145.31 W
2025/04/21 18:31:06.951, 145.31 W
2025/04/21 18:31:06.961, 145.31 W
2025/04/21 18:31:06.971, 145.31 W
2025/04/21 18:31:06.981, 145.31 W
2025/04/21 18:31:06.991, 145.31 W
2025/04/21 18:31:07.001, 145.31 W
2025/04/21 18:31:07.012, 149.11 W
2025/04/21 18:31:07.022, 149.11 W
2025/04/21 18:31:07.032, 149.11 W
2025/04/21 18:31:07.042, 149.11 W
2025/04/21 18:31:07.052, 149.11 W
2025/04/21 18:31:07.062, 149.11 W
2025/04/21 18:31:07.072, 149.11 W
2025/04/21 18:31:07.082, 149.11 W
2025/04/21 18:31:07.093, 149.11 W
2025/04/21 18:31:07.103, 149.11 W
2025/04/21 18:31:07.113, 152.62 W
2025/04/21 18:31:07.123, 152.62 W
2025/04/21 18:31:07.133, 152.62 W
2025/04/21 18:31:07.143, 152.62 W
2025/04/21 18:31:07.153, 152.62 W
2025/04/21 18:31:07.163, 152.62 W
2025/04/21 18:31:07.174, 152.62 W
2025/04/21 18:31:07.184, 152.62 W
2025/04/21 18:31:07.194, 152.62 W
2025/04/21 18:31:07.204, 152.62 W
2025/04/21 18:31:07.214, 155.69 W
2025/04/21 18:31:07.224, 155.69 W
2025/04/21 18:31:07.234, 155.69 W
2025/04/21 18:31:07.245, 155.69 W
2025/04/21 18:31:07.255, 155.69 W
2025/04/21 18:31:07.265, 155.69 W
2025/04/21 18:31:07.275, 155.69 W
2025/04/21 18:31:07.285, 155.69 W
2025/04/21 18:31:07.295, 155.69 W
2025/04/21 18:31:07.305, 155.69 W
2025/04/21 18:31:07.315, 156.08 W
2025/04/21 18:31:07.326, 156.08 W
2025/04/21 18:31:07.336, 156.08 W
2025/04/21 18:31:07.346, 156.08 W
2025/04/21 18:31:07.356, 156.08 W
2025/04/21 18:31:07.366, 156.08 W
2025/04/21 18:31:07.376, 156.08 W
2025/04/21 18:31:07.386, 156.08 W
2025/04/21 18:31:07.396, 156.08 W
2025/04/21 18:31:07.407, 156.08 W
2025/04/21 18:31:07.417, 156.17 W
2025/04/21 18:31:07.427, 156.17 W
2025/04/21 18:31:07.437, 156.17 W
2025/04/21 18:31:07.447, 156.17 W
2025/04/21 18:31:07.457, 156.17 W
2025/04/21 18:31:07.467, 156.17 W
2025/04/21 18:31:07.477, 156.17 W
2025/04/21 18:31:07.488, 156.17 W
2025/04/21 18:31:07.498, 156.17 W
2025/04/21 18:31:07.508, 156.17 W
2025/04/21 18:31:07.518, 156.27 W
2025/04/21 18:31:07.528, 156.27 W
2025/04/21 18:31:07.538, 156.27 W
2025/04/21 18:31:07.548, 156.27 W
2025/04/21 18:31:07.558, 156.27 W
2025/04/21 18:31:07.569, 156.27 W
2025/04/21 18:31:07.579, 156.27 W
2025/04/21 18:31:07.589, 156.27 W
2025/04/21 18:31:07.599, 156.27 W
2025/04/21 18:31:07.609, 156.27 W
2025/04/21 18:31:07.619, 156.36 W
2025/04/21 18:31:07.629, 156.36 W
2025/04/21 18:31:07.640, 156.36 W
2025/04/21 18:31:07.650, 156.36 W
2025/04/21 18:31:07.660, 156.36 W
2025/04/21 18:31:07.670, 156.36 W
2025/04/21 18:31:07.680, 156.36 W
2025/04/21 18:31:07.690, 156.36 W
2025/04/21 18:31:07.700, 156.36 W
2025/04/21 18:31:07.710, 156.36 W
2025/04/21 18:31:07.720, 156.47 W
2025/04/21 18:31:07.731, 156.47 W
2025/04/21 18:31:07.741, 156.47 W
2025/04/21 18:31:07.751, 156.47 W
2025/04/21 18:31:07.761, 156.47 W
2025/04/21 18:31:07.771, 156.47 W
2025/04/21 18:31:07.781, 156.47 W
