timestamp, power.draw [W]
2025/04/21 18:32:21.456, 76.69 W
2025/04/21 18:32:21.466, 76.69 W
2025/04/21 18:32:21.476, 76.69 W
2025/04/21 18:32:21.486, 76.69 W
2025/04/21 18:32:21.496, 83.69 W
2025/04/21 18:32:21.507, 83.69 W
2025/04/21 18:32:21.517, 83.69 W
2025/04/21 18:32:21.527, 83.69 W
2025/04/21 18:32:21.537, 83.69 W
2025/04/21 18:32:21.547, 83.69 W
2025/04/21 18:32:21.557, 83.69 W
2025/04/21 18:32:21.567, 83.69 W
2025/04/21 18:32:21.577, 83.69 W
2025/04/21 18:32:21.588, 83.69 W
2025/04/21 18:32:21.598, 90.70 W
2025/04/21 18:32:21.608, 90.70 W
2025/04/21 18:32:21.618, 90.70 W
2025/04/21 18:32:21.628, 90.70 W
2025/04/21 18:32:21.638, 90.70 W
2025/04/21 18:32:21.648, 90.70 W
2025/04/21 18:32:21.658, 90.70 W
2025/04/21 18:32:21.669, 90.70 W
2025/04/21 18:32:21.679, 90.70 W
2025/04/21 18:32:21.689, 97.74 W
2025/04/21 18:32:21.699, 97.74 W
2025/04/21 18:32:21.709, 97.74 W
2025/04/21 18:32:21.719, 97.74 W
2025/04/21 18:32:21.729, 97.74 W
2025/04/21 18:32:21.740, 97.74 W
2025/04/21 18:32:21.750, 97.74 W
2025/04/21 18:32:21.760, 97.74 W
2025/04/21 18:32:21.770, 97.74 W
2025/04/21 18:32:21.780, 97.74 W
2025/04/21 18:32:21.790, 105.67 W
2025/04/21 18:32:21.800, 105.67 W
2025/04/21 18:32:21.810, 105.67 W
2025/04/21 18:32:21.821, 105.67 W
2025/04/21 18:32:21.831, 105.67 W
2025/04/21 18:32:21.841, 105.67 W
2025/04/21 18:32:21.851, 105.67 W
2025/04/21 18:32:21.861, 105.67 W
2025/04/21 18:32:21.871, 105.67 W
2025/04/21 18:32:21.881, 105.67 W
2025/04/21 18:32:21.892, 113.74 W
2025/04/21 18:32:21.902, 113.74 W
2025/04/21 18:32:21.912, 113.74 W
2025/04/21 18:32:21.922, 113.74 W
2025/04/21 18:32:21.932, 113.74 W
2025/04/21 18:32:21.942, 113.74 W
2025/04/21 18:32:21.952, 113.74 W
2025/04/21 18:32:21.962, 113.74 W
2025/04/21 18:32:21.973, 113.74 W
2025/04/21 18:32:21.983, 113.74 W
2025/04/21 18:32:21.993, 121.73 W
2025/04/21 18:32:22.003, 121.73 W
2025/04/21 18:32:22.013, 121.73 W
2025/04/21 18:32:22.023, 121.73 W
2025/04/21 18:32:22.033, 121.73 W
2025/04/21 18:32:22.043, 121.73 W
2025/04/21 18:32:22.054, 121.73 W
2025/04/21 18:32:22.064, 121.73 W
2025/04/21 18:32:22.074, 121.73 W
2025/04/21 18:32:22.084, 121.73 W
2025/04/21 18:32:22.094, 126.65 W
2025/04/21 18:32:22.104, 126.65 W
2025/04/21 18:32:22.114, 126.65 W
2025/04/21 18:32:22.125, 126.65 W
2025/04/21 18:32:22.135, 126.65 W
2025/04/21 18:32:22.145, 126.65 W
2025/04/21 18:32:22.155, 126.65 W
2025/04/21 18:32:22.165, 126.65 W
2025/04/21 18:32:22.175, 126.65 W
2025/04/21 18:32:22.185, 126.65 W
2025/04/21 18:32:22.196, 131.57 W
2025/04/21 18:32:22.206, 131.57 W
2025/04/21 18:32:22.216, 131.57 W
2025/04/21 18:32:22.226, 131.57 W
2025/04/21 18:32:22.236, 131.57 W
2025/04/21 18:32:22.246, 131.57 W
2025/04/21 18:32:22.256, 131.57 W
2025/04/21 18:32:22.266, 131.57 W
2025/04/21 18:32:22.277, 131.57 W
2025/04/21 18:32:22.287, 131.57 W
2025/04/21 18:32:22.297, 136.49 W
2025/04/21 18:32:22.307, 136.49 W
2025/04/21 18:32:22.317, 136.49 W
2025/04/21 18:32:22.327, 136.49 W
2025/04/21 18:32:22.337, 136.49 W
2025/04/21 18:32:22.348, 136.49 W
2025/04/21 18:32:22.358, 136.49 W
2025/04/21 18:32:22.368, 136.49 W
2025/04/21 18:32:22.378, 136.49 W
2025/04/21 18:32:22.388, 141.43 W
2025/04/21 18:32:22.398, 141.43 W
2025/04/21 18:32:22.408, 141.43 W
2025/04/21 18:32:22.418, 141.43 W
2025/04/21 18:32:22.429, 141.43 W
2025/04/21 18:32:22.439, 141.43 W
2025/04/21 18:32:22.449, 141.43 W
2025/04/21 18:32:22.459, 141.43 W
2025/04/21 18:32:22.469, 141.43 W
2025/04/21 18:32:22.479, 141.43 W
2025/04/21 18:32:22.489, 146.40 W
2025/04/21 18:32:22.500, 146.40 W
2025/04/21 18:32:22.510, 146.40 W
2025/04/21 18:32:22.520, 146.40 W
2025/04/21 18:32:22.530, 146.40 W
2025/04/21 18:32:22.540, 146.40 W
2025/04/21 18:32:22.550, 146.40 W
2025/04/21 18:32:22.560, 146.40 W
2025/04/21 18:32:22.571, 146.40 W
2025/04/21 18:32:22.581, 146.40 W
2025/04/21 18:32:22.591, 151.37 W
2025/04/21 18:32:22.601, 151.37 W
2025/04/21 18:32:22.611, 151.37 W
2025/04/21 18:32:22.621, 151.37 W
2025/04/21 18:32:22.631, 151.37 W
2025/04/21 18:32:22.641, 151.37 W
2025/04/21 18:32:22.652, 151.37 W
2025/04/21 18:32:22.662, 151.37 W
2025/04/21 18:32:22.672, 151.37 W
2025/04/21 18:32:22.682, 151.37 W
2025/04/21 18:32:22.692, 156.36 W
2025/04/21 18:32:22.702, 156.36 W
2025/04/21 18:32:22.712, 156.36 W
2025/04/21 18:32:22.722, 156.36 W
2025/04/21 18:32:22.733, 156.36 W
2025/04/21 18:32:22.743, 156.36 W
2025/04/21 18:32:22.753, 156.36 W
2025/04/21 18:32:22.763, 156.36 W
2025/04/21 18:32:22.773, 156.36 W
2025/04/21 18:32:22.783, 156.36 W
2025/04/21 18:32:22.793, 161.32 W
2025/04/21 18:32:22.804, 161.32 W
2025/04/21 18:32:22.814, 161.32 W
2025/04/21 18:32:22.824, 161.32 W
2025/04/21 18:32:22.834, 161.32 W
2025/04/21 18:32:22.844, 161.32 W
2025/04/21 18:32:22.854, 161.32 W
2025/04/21 18:32:22.864, 161.32 W
2025/04/21 18:32:22.875, 161.32 W
2025/04/21 18:32:22.885, 161.32 W
2025/04/21 18:32:22.895, 165.40 W
2025/04/21 18:32:22.905, 165.40 W
2025/04/21 18:32:22.915, 165.40 W
2025/04/21 18:32:22.925, 165.40 W
2025/04/21 18:32:22.935, 165.40 W
2025/04/21 18:32:22.946, 165.40 W
2025/04/21 18:32:22.956, 165.40 W
2025/04/21 18:32:22.966, 165.40 W
2025/04/21 18:32:22.976, 165.40 W
2025/04/21 18:32:22.986, 165.40 W
2025/04/21 18:32:22.996, 169.39 W
2025/04/21 18:32:23.006, 169.39 W
2025/04/21 18:32:23.016, 169.39 W
2025/04/21 18:32:23.027, 169.39 W
2025/04/21 18:32:23.037, 169.39 W
2025/04/21 18:32:23.047, 169.39 W
2025/04/21 18:32:23.057, 169.39 W
2025/04/21 18:32:23.067, 169.39 W
2025/04/21 18:32:23.077, 169.39 W
2025/04/21 18:32:23.087, 169.39 W
2025/04/21 18:32:23.097, 170.07 W
2025/04/21 18:32:23.108, 170.07 W
2025/04/21 18:32:23.118, 170.07 W
2025/04/21 18:32:23.128, 170.07 W
2025/04/21 18:32:23.138, 170.07 W
2025/04/21 18:32:23.148, 170.07 W
2025/04/21 18:32:23.158, 170.07 W
2025/04/21 18:32:23.168, 170.07 W
2025/04/21 18:32:23.179, 170.07 W
2025/04/21 18:32:23.189, 170.40 W
2025/04/21 18:32:23.199, 170.40 W
2025/04/21 18:32:23.209, 170.40 W
2025/04/21 18:32:23.219, 170.40 W
2025/04/21 18:32:23.229, 170.40 W
2025/04/21 18:32:23.239, 170.40 W
2025/04/21 18:32:23.249, 170.40 W
2025/04/21 18:32:23.260, 170.40 W
2025/04/21 18:32:23.270, 170.40 W
2025/04/21 18:32:23.280, 170.40 W
2025/04/21 18:32:23.290, 170.67 W
2025/04/21 18:32:23.300, 170.67 W
2025/04/21 18:32:23.310, 170.67 W
2025/04/21 18:32:23.320, 170.67 W
2025/04/21 18:32:23.330, 170.67 W
2025/04/21 18:32:23.341, 170.67 W
2025/04/21 18:32:23.351, 170.67 W
2025/04/21 18:32:23.361, 170.67 W
2025/04/21 18:32:23.371, 170.67 W
2025/04/21 18:32:23.381, 170.67 W
2025/04/21 18:32:23.391, 170.94 W
2025/04/21 18:32:23.401, 170.94 W
2025/04/21 18:32:23.411, 170.94 W
2025/04/21 18:32:23.422, 170.94 W
2025/04/21 18:32:23.432, 170.94 W
2025/04/21 18:32:23.442, 170.94 W
2025/04/21 18:32:23.452, 170.94 W
2025/04/21 18:32:23.462, 170.94 W
2025/04/21 18:32:23.472, 170.94 W
2025/04/21 18:32:23.482, 170.94 W
2025/04/21 18:32:23.492, 171.18 W
2025/04/21 18:32:23.502, 171.18 W
2025/04/21 18:32:23.513, 171.18 W
2025/04/21 18:32:23.523, 171.18 W
2025/04/21 18:32:23.533, 171.18 W
2025/04/21 18:32:23.543, 171.18 W
2025/04/21 18:32:23.553, 171.18 W
2025/04/21 18:32:23.563, 171.18 W
2025/04/21 18:32:23.573, 171.18 W
2025/04/21 18:32:23.583, 171.18 W
2025/04/21 18:32:23.594, 171.43 W
2025/04/21 18:32:23.604, 171.43 W
2025/04/21 18:32:23.614, 171.43 W
2025/04/21 18:32:23.624, 171.43 W
2025/04/21 18:32:23.634, 171.43 W
2025/04/21 18:32:23.644, 171.43 W
2025/04/21 18:32:23.654, 171.43 W
2025/04/21 18:32:23.664, 171.43 W
2025/04/21 18:32:23.675, 171.43 W
2025/04/21 18:32:23.685, 171.43 W
2025/04/21 18:32:23.695, 171.67 W
2025/04/21 18:32:23.705, 171.67 W
2025/04/21 18:32:23.715, 171.67 W
2025/04/21 18:32:23.725, 171.67 W
2025/04/21 18:32:23.735, 171.67 W
2025/04/21 18:32:23.745, 171.67 W
2025/04/21 18:32:23.756, 171.67 W
2025/04/21 18:32:23.766, 171.67 W
2025/04/21 18:32:23.776, 171.67 W
2025/04/21 18:32:23.786, 171.67 W
2025/04/21 18:32:23.796, 171.89 W
2025/04/21 18:32:23.806, 171.89 W
2025/04/21 18:32:23.816, 171.89 W
2025/04/21 18:32:23.827, 171.89 W
2025/04/21 18:32:23.837, 171.89 W
2025/04/21 18:32:23.847, 171.89 W
2025/04/21 18:32:23.857, 171.89 W
2025/04/21 18:32:23.867, 171.89 W
2025/04/21 18:32:23.877, 171.89 W
2025/04/21 18:32:23.887, 172.10 W
2025/04/21 18:32:23.897, 172.10 W
2025/04/21 18:32:23.908, 172.10 W
2025/04/21 18:32:23.918, 172.10 W
2025/04/21 18:32:23.928, 172.10 W
2025/04/21 18:32:23.938, 172.10 W
2025/04/21 18:32:23.948, 172.10 W
2025/04/21 18:32:23.958, 172.10 W
2025/04/21 18:32:23.968, 172.10 W
2025/04/21 18:32:23.978, 172.10 W
2025/04/21 18:32:23.989, 172.31 W
2025/04/21 18:32:23.999, 172.31 W
2025/04/21 18:32:24.009, 172.31 W
2025/04/21 18:32:24.019, 172.31 W
2025/04/21 18:32:24.029, 172.31 W
2025/04/21 18:32:24.039, 172.31 W
2025/04/21 18:32:24.049, 172.31 W
2025/04/21 18:32:24.059, 172.31 W
2025/04/21 18:32:24.069, 172.31 W
2025/04/21 18:32:24.080, 172.31 W
2025/04/21 18:32:24.090, 172.49 W
2025/04/21 18:32:24.100, 172.49 W
2025/04/21 18:32:24.110, 172.49 W
2025/04/21 18:32:24.120, 172.49 W
2025/04/21 18:32:24.130, 172.49 W
2025/04/21 18:32:24.140, 172.49 W
2025/04/21 18:32:24.151, 172.49 W
2025/04/21 18:32:24.161, 172.49 W
2025/04/21 18:32:24.171, 172.49 W
2025/04/21 18:32:24.181, 172.49 W
2025/04/21 18:32:24.191, 172.55 W
2025/04/21 18:32:24.201, 172.55 W
2025/04/21 18:32:24.211, 172.55 W
2025/04/21 18:32:24.221, 172.55 W
2025/04/21 18:32:24.232, 172.55 W
2025/04/21 18:32:24.242, 172.55 W
2025/04/21 18:32:24.252, 172.55 W
2025/04/21 18:32:24.262, 172.55 W
2025/04/21 18:32:24.272, 172.55 W
2025/04/21 18:32:24.282, 172.55 W
2025/04/21 18:32:24.292, 172.61 W
2025/04/21 18:32:24.302, 172.61 W
2025/04/21 18:32:24.313, 172.61 W
2025/04/21 18:32:24.323, 172.61 W
2025/04/21 18:32:24.333, 172.61 W
2025/04/21 18:32:24.343, 172.61 W
2025/04/21 18:32:24.353, 172.61 W
2025/04/21 18:32:24.363, 172.61 W
2025/04/21 18:32:24.373, 172.61 W
2025/04/21 18:32:24.383, 172.61 W
2025/04/21 18:32:24.394, 172.67 W
2025/04/21 18:32:24.404, 172.67 W
2025/04/21 18:32:24.414, 172.67 W
2025/04/21 18:32:24.424, 172.67 W
2025/04/21 18:32:24.434, 172.67 W
2025/04/21 18:32:24.444, 172.67 W
2025/04/21 18:32:24.454, 172.67 W
2025/04/21 18:32:24.464, 172.67 W
2025/04/21 18:32:24.475, 172.67 W
2025/04/21 18:32:24.485, 172.67 W
2025/04/21 18:32:24.495, 172.73 W
2025/04/21 18:32:24.505, 172.73 W
2025/04/21 18:32:24.515, 172.73 W
2025/04/21 18:32:24.525, 172.73 W
2025/04/21 18:32:24.535, 172.73 W
2025/04/21 18:32:24.546, 172.73 W
2025/04/21 18:32:24.556, 172.73 W
2025/04/21 18:32:24.566, 172.73 W
2025/04/21 18:32:24.576, 172.73 W
2025/04/21 18:32:24.586, 172.73 W
2025/04/21 18:32:24.596, 172.79 W
2025/04/21 18:32:24.606, 172.79 W
2025/04/21 18:32:24.616, 172.79 W
2025/04/21 18:32:24.627, 172.79 W
2025/04/21 18:32:24.637, 172.79 W
2025/04/21 18:32:24.647, 172.79 W
2025/04/21 18:32:24.657, 172.79 W
2025/04/21 18:32:24.667, 172.79 W
2025/04/21 18:32:24.677, 172.79 W
2025/04/21 18:32:24.687, 172.83 W
2025/04/21 18:32:24.697, 172.83 W
2025/04/21 18:32:24.708, 172.83 W
2025/04/21 18:32:24.718, 172.83 W
2025/04/21 18:32:24.728, 172.83 W
2025/04/21 18:32:24.738, 172.83 W
2025/04/21 18:32:24.748, 172.83 W
2025/04/21 18:32:24.758, 172.83 W
2025/04/21 18:32:24.768, 172.83 W
2025/04/21 18:32:24.779, 172.83 W
2025/04/21 18:32:24.789, 172.87 W
2025/04/21 18:32:24.799, 172.87 W
2025/04/21 18:32:24.809, 172.87 W
2025/04/21 18:32:24.819, 172.87 W
2025/04/21 18:32:24.829, 172.87 W
2025/04/21 18:32:24.839, 172.87 W
2025/04/21 18:32:24.850, 172.87 W
2025/04/21 18:32:24.860, 172.87 W
2025/04/21 18:32:24.870, 172.87 W
2025/04/21 18:32:24.880, 172.87 W
2025/04/21 18:32:24.890, 172.90 W
2025/04/21 18:32:24.900, 172.90 W
2025/04/21 18:32:24.910, 172.90 W
2025/04/21 18:32:24.920, 172.90 W
2025/04/21 18:32:24.931, 172.90 W
2025/04/21 18:32:24.941, 172.90 W
2025/04/21 18:32:24.951, 172.90 W
2025/04/21 18:32:24.961, 172.90 W
2025/04/21 18:32:24.971, 172.90 W
2025/04/21 18:32:24.981, 172.90 W
2025/04/21 18:32:24.991, 172.95 W
2025/04/21 18:32:25.001, 172.95 W
2025/04/21 18:32:25.012, 172.95 W
2025/04/21 18:32:25.022, 172.95 W
2025/04/21 18:32:25.032, 172.95 W
2025/04/21 18:32:25.042, 172.95 W
2025/04/21 18:32:25.052, 172.95 W
2025/04/21 18:32:25.062, 172.95 W
2025/04/21 18:32:25.072, 172.95 W
2025/04/21 18:32:25.082, 172.95 W
2025/04/21 18:32:25.093, 172.99 W
2025/04/21 18:32:25.103, 172.99 W
2025/04/21 18:32:25.113, 172.99 W
2025/04/21 18:32:25.123, 172.99 W
2025/04/21 18:32:25.133, 172.99 W
2025/04/21 18:32:25.143, 172.99 W
2025/04/21 18:32:25.153, 172.99 W
2025/04/21 18:32:25.163, 172.99 W
2025/04/21 18:32:25.174, 172.99 W
2025/04/21 18:32:25.184, 172.99 W
2025/04/21 18:32:25.194, 173.03 W
2025/04/21 18:32:25.204, 173.03 W
2025/04/21 18:32:25.214, 173.03 W
2025/04/21 18:32:25.224, 173.03 W
2025/04/21 18:32:25.234, 173.03 W
2025/04/21 18:32:25.244, 173.03 W
2025/04/21 18:32:25.255, 173.03 W
2025/04/21 18:32:25.265, 173.03 W
2025/04/21 18:32:25.275, 173.03 W
2025/04/21 18:32:25.285, 173.03 W
2025/04/21 18:32:25.295, 173.07 W
2025/04/21 18:32:25.305, 173.07 W
2025/04/21 18:32:25.315, 173.07 W
2025/04/21 18:32:25.325, 173.07 W
2025/04/21 18:32:25.336, 173.07 W
2025/04/21 18:32:25.346, 173.07 W
2025/04/21 18:32:25.356, 173.07 W
2025/04/21 18:32:25.366, 173.07 W
2025/04/21 18:32:25.376, 173.07 W
2025/04/21 18:32:25.396, 173.12 W
2025/04/21 18:32:25.407, 173.12 W
2025/04/21 18:32:25.417, 173.12 W
2025/04/21 18:32:25.427, 173.12 W
2025/04/21 18:32:25.437, 173.12 W
2025/04/21 18:32:25.447, 173.12 W
2025/04/21 18:32:25.457, 173.12 W
2025/04/21 18:32:25.467, 173.12 W
2025/04/21 18:32:25.477, 173.12 W
2025/04/21 18:32:25.488, 173.16 W
2025/04/21 18:32:25.498, 173.16 W
2025/04/21 18:32:25.508, 173.16 W
2025/04/21 18:32:25.518, 173.16 W
2025/04/21 18:32:25.528, 173.16 W
2025/04/21 18:32:25.538, 173.16 W
2025/04/21 18:32:25.548, 173.16 W
2025/04/21 18:32:25.559, 173.16 W
2025/04/21 18:32:25.569, 173.16 W
2025/04/21 18:32:25.579, 173.16 W
2025/04/21 18:32:25.589, 173.20 W
2025/04/21 18:32:25.599, 173.20 W
2025/04/21 18:32:25.609, 173.20 W
2025/04/21 18:32:25.619, 173.20 W
2025/04/21 18:32:25.629, 173.20 W
2025/04/21 18:32:25.640, 173.20 W
2025/04/21 18:32:25.650, 173.20 W
2025/04/21 18:32:25.660, 173.20 W
2025/04/21 18:32:25.670, 173.20 W
2025/04/21 18:32:25.680, 173.20 W
2025/04/21 18:32:25.690, 173.25 W
2025/04/21 18:32:25.700, 173.25 W
2025/04/21 18:32:25.710, 173.25 W
2025/04/21 18:32:25.721, 173.25 W
2025/04/21 18:32:25.731, 173.25 W
2025/04/21 18:32:25.741, 173.25 W
2025/04/21 18:32:25.751, 173.25 W
2025/04/21 18:32:25.761, 173.25 W
2025/04/21 18:32:25.771, 173.25 W
2025/04/21 18:32:25.781, 173.25 W
2025/04/21 18:32:25.791, 173.29 W
2025/04/21 18:32:25.802, 173.29 W
2025/04/21 18:32:25.812, 173.29 W
2025/04/21 18:32:25.822, 173.29 W
2025/04/21 18:32:25.832, 173.29 W
2025/04/21 18:32:25.842, 173.29 W
2025/04/21 18:32:25.852, 173.29 W
2025/04/21 18:32:25.862, 173.29 W
2025/04/21 18:32:25.872, 173.29 W
2025/04/21 18:32:25.882, 173.29 W
2025/04/21 18:32:25.893, 173.32 W
2025/04/21 18:32:25.903, 173.32 W
2025/04/21 18:32:25.913, 173.32 W
2025/04/21 18:32:25.923, 173.32 W
2025/04/21 18:32:25.933, 173.32 W
2025/04/21 18:32:25.943, 173.32 W
2025/04/21 18:32:25.953, 173.32 W
2025/04/21 18:32:25.963, 173.32 W
2025/04/21 18:32:25.974, 173.32 W
2025/04/21 18:32:25.984, 173.32 W
2025/04/21 18:32:25.994, 173.37 W
2025/04/21 18:32:26.004, 173.37 W
2025/04/21 18:32:26.014, 173.37 W
2025/04/21 18:32:26.024, 173.37 W
2025/04/21 18:32:26.034, 173.37 W
2025/04/21 18:32:26.045, 173.37 W
2025/04/21 18:32:26.055, 173.37 W
2025/04/21 18:32:26.065, 173.37 W
2025/04/21 18:32:26.075, 173.37 W
2025/04/21 18:32:26.085, 173.37 W
2025/04/21 18:32:26.095, 173.39 W
2025/04/21 18:32:26.105, 173.39 W
2025/04/21 18:32:26.115, 173.39 W
2025/04/21 18:32:26.125, 173.39 W
2025/04/21 18:32:26.136, 173.39 W
2025/04/21 18:32:26.146, 173.39 W
2025/04/21 18:32:26.156, 173.39 W
2025/04/21 18:32:26.166, 173.39 W
2025/04/21 18:32:26.176, 173.39 W
2025/04/21 18:32:26.186, 173.39 W
2025/04/21 18:32:26.196, 173.42 W
2025/04/21 18:32:26.206, 173.42 W
2025/04/21 18:32:26.217, 173.42 W
2025/04/21 18:32:26.227, 173.42 W
2025/04/21 18:32:26.237, 173.42 W
2025/04/21 18:32:26.247, 173.42 W
2025/04/21 18:32:26.257, 173.42 W
2025/04/21 18:32:26.267, 173.42 W
2025/04/21 18:32:26.277, 173.42 W
2025/04/21 18:32:26.288, 173.47 W
2025/04/21 18:32:26.298, 173.47 W
2025/04/21 18:32:26.308, 173.47 W
2025/04/21 18:32:26.318, 173.47 W
2025/04/21 18:32:26.328, 173.47 W
2025/04/21 18:32:26.338, 173.47 W
2025/04/21 18:32:26.348, 173.47 W
2025/04/21 18:32:26.358, 173.47 W
2025/04/21 18:32:26.369, 173.47 W
2025/04/21 18:32:26.379, 173.47 W
2025/04/21 18:32:26.389, 173.52 W
2025/04/21 18:32:26.399, 173.52 W
2025/04/21 18:32:26.409, 173.52 W
2025/04/21 18:32:26.419, 173.52 W
2025/04/21 18:32:26.429, 173.52 W
2025/04/21 18:32:26.439, 173.52 W
2025/04/21 18:32:26.450, 173.52 W
2025/04/21 18:32:26.460, 173.52 W
2025/04/21 18:32:26.470, 173.52 W
2025/04/21 18:32:26.480, 173.52 W
2025/04/21 18:32:26.490, 173.57 W
2025/04/21 18:32:26.500, 173.57 W
2025/04/21 18:32:26.510, 173.57 W
2025/04/21 18:32:26.520, 173.57 W
2025/04/21 18:32:26.531, 173.57 W
2025/04/21 18:32:26.541, 173.57 W
2025/04/21 18:32:26.551, 173.57 W
2025/04/21 18:32:26.561, 173.57 W
2025/04/21 18:32:26.571, 173.57 W
2025/04/21 18:32:26.581, 173.57 W
2025/04/21 18:32:26.591, 173.61 W
2025/04/21 18:32:26.601, 173.61 W
2025/04/21 18:32:26.612, 173.61 W
2025/04/21 18:32:26.622, 173.61 W
2025/04/21 18:32:26.632, 173.61 W
2025/04/21 18:32:26.642, 173.61 W
2025/04/21 18:32:26.652, 173.61 W
2025/04/21 18:32:26.662, 173.61 W
2025/04/21 18:32:26.672, 173.61 W
2025/04/21 18:32:26.682, 173.61 W
2025/04/21 18:32:26.693, 173.66 W
2025/04/21 18:32:26.703, 173.66 W
2025/04/21 18:32:26.713, 173.66 W
2025/04/21 18:32:26.723, 173.66 W
2025/04/21 18:32:26.733, 173.66 W
2025/04/21 18:32:26.743, 173.66 W
2025/04/21 18:32:26.753, 173.66 W
2025/04/21 18:32:26.763, 173.66 W
2025/04/21 18:32:26.774, 173.66 W
2025/04/21 18:32:26.784, 173.66 W
2025/04/21 18:32:26.794, 173.70 W
2025/04/21 18:32:26.804, 173.70 W
2025/04/21 18:32:26.814, 173.70 W
2025/04/21 18:32:26.824, 173.70 W
